4.150000000000000216e-02
2.421000000000000096e-01
4.431000000000000494e-01
6.436000000000000609e-01
8.438000000000001055e-01
1.043900000000000050e+00
1.243900000000000006e+00
1.443900000000000183e+00
1.643900000000000139e+00
1.843900000000000095e+00
2.043900000000000272e+00
2.243900000000000006e+00
2.443900000000000183e+00
2.643899999999999917e+00
2.843900000000000095e+00
3.043900000000000272e+00
3.243900000000000006e+00
3.443900000000000183e+00
3.643899999999999917e+00
3.843900000000000095e+00
4.043899999999999828e+00
4.243900000000000894e+00
4.443900000000000183e+00
4.643900000000000361e+00
4.843900000000000539e+00
