0,-0.0153592,-0.0141219,-0.0285069,-0.0166697,-0.025545,-0.0210487,-0.0124446
5.00E-05,-0.0122048,-0.0158651,-0.026011,-0.0185157,-0.0260673,-0.0210378,-0.0179184
1.00E-04,-0.0115056,-0.016705,-0.0280229,-0.0207041,-0.0265966,-0.0203348,-0.0204612
1.50E-04,-0.0114224,-0.015156,-0.0328401,-0.0246131,-0.0265815,-0.0209894,-0.0177731
2.00E-04,-0.0133734,-0.0118307,-0.0357177,-0.0269847,-0.0250087,-0.0228008,-0.0137021
2.50E-04,-0.0159478,-0.00968319,-0.0329525,-0.0265739,-0.0246641,-0.0260785,-0.0144288
3.00E-04,-0.0164118,-0.0121821,-0.0285097,-0.0250971,-0.0259927,-0.0275281,-0.0170347
3.50E-04,-0.0139563,-0.0150416,-0.0277746,-0.0232379,-0.0244115,-0.0254294,-0.0175069
4.00E-04,-0.0100778,-0.016122,-0.0288201,-0.0214981,-0.0216061,-0.0217843,-0.0179905
4.50E-04,-0.0086696,-0.0169782,-0.0316336,-0.0235564,-0.0225161,-0.0188249,-0.0208985
5.00E-04,-0.0100987,-0.0181311,-0.0351364,-0.028783,-0.0259735,-0.0170984,-0.024415
5.50E-04,-0.0141766,-0.0192988,-0.0371765,-0.0305807,-0.0267037,-0.0146078,-0.0244739
6.00E-04,-0.0173978,-0.0205781,-0.0379369,-0.0300773,-0.0258476,-0.0124856,-0.0229297
6.50E-04,-0.0185019,-0.0214281,-0.0353651,-0.0281637,-0.0276285,-0.0111176,-0.0227591
7.00E-04,-0.0183592,-0.0188914,-0.0285606,-0.0266958,-0.0292234,-0.0111213,-0.0233822
7.50E-04,-0.0199665,-0.0157501,-0.0227051,-0.0287287,-0.0263401,-0.0124809,-0.0199391
8.00E-04,-0.0235641,-0.0138608,-0.0232396,-0.0319623,-0.0209341,-0.0145422,-0.012874
8.50E-04,-0.0252997,-0.0144557,-0.024918,-0.0337372,-0.0194238,-0.0164688,-0.00741219
9.00E-04,-0.025189,-0.0166216,-0.0230294,-0.0334937,-0.0208204,-0.0162228,-0.00538684
9.50E-04,-0.0230177,-0.0165616,-0.0197419,-0.0325676,-0.021173,-0.0167829,-0.00684934
0.001,-0.0212256,-0.0138754,-0.0196407,-0.0296824,-0.0191292,-0.0201857,-0.00560334
0.00105,-0.0207916,-0.00910845,-0.0225533,-0.028194,-0.0154634,-0.0229428,-0.00388815
0.0011,-0.0206517,-0.00460699,-0.0231176,-0.0282773,-0.0145944,-0.0227372,-0.00663621
0.00115,-0.0187017,-0.00243387,-0.0208136,-0.0277595,-0.0178873,-0.0232553,-0.00935509
0.0012,-0.0140006,-0.00495053,-0.0186644,-0.0295956,-0.0238316,-0.0245147,-0.00994843
0.00125,-0.00999076,-0.0104918,-0.0189777,-0.0323301,-0.0268111,-0.0246472,-0.0119319
