1718.75,0.000065
1718.75,0.00013
1721.19141,0.000195
1721.19141,0.00026
1721.19141,0.000325
1721.19141,0.00039
1721.19141,0.000455
1721.19141,0.00052
1718.75,0.000585
1718.75,0.00065
1718.75,0.000715
1718.75,0.00078
1718.75,0.000845
1718.75,0.00091
1718.75,0.000975
1721.19141,0.00104
1721.19141,0.001105
1718.75,0.00117
1718.75,0.001235
1721.19141,0.0013
1721.19141,0.001365
1721.19141,0.00143
1721.19141,0.001495
1721.19141,0.00156
1721.19141,0.001625
1718.75,0.00169
1721.19141,0.001755
1718.75,0.00182
1718.75,0.001885
1713.86719,0.00195
1718.75,0.002015
1718.75,0.00208
1718.75,0.002145
1718.75,0.00221
1718.75,0.002275
1718.75,0.00234
1718.75,0.002405
1721.19141,0.00247
1721.19141,0.002535
1721.19141,0.0026
1721.19141,0.002665
1721.19141,0.00273
1721.19141,0.002795
1721.19141,0.00286
1721.19141,0.002925
1721.19141,0.00299
1721.19141,0.003055
1721.19141,0.00312
1721.19141,0.003185
1721.19141,0.00325
1708.98438,0.003315
1721.19141,0.00338
1704.10156,0.003445
1718.75,0.00351
1721.19141,0.003575
1726.07422,0.00364
1718.75,0.003705
1723.63281,0.00377
1721.19141,0.003835
1721.19141,0.0039
1721.19141,0.003965
1721.19141,0.00403
1723.63281,0.004095
1721.19141,0.00416
1721.19141,0.004225
1723.63281,0.00429
1721.19141,0.004355
1723.63281,0.00442
1721.19141,0.004485
1721.19141,0.00455
1721.19141,0.004615
1718.75,0.00468
1721.19141,0.004745
1723.63281,0.00481
1721.19141,0.004875
1721.19141,0.00494
1718.75,0.005005
1721.19141,0.00507
1721.19141,0.005135
1721.19141,0.0052
1721.19141,0.005265
1723.63281,0.00533
1723.63281,0.005395
1721.19141,0.00546
1723.63281,0.005525
1721.19141,0.00559
1721.19141,0.005655
1721.19141,0.00572
1723.63281,0.005785
1721.19141,0.00585
1723.63281,0.005915
1721.19141,0.00598
1721.19141,0.006045
1721.19141,0.00611
1721.19141,0.006175
1721.19141,0.00624
1721.19141,0.006305
1721.19141,0.00637
1721.19141,0.006435
1721.19141,0.0065
1723.63281,0.006565
1723.63281,0.00663
1723.63281,0.006695
1723.63281,0.00676
1723.63281,0.006825
1723.63281,0.00689
1723.63281,0.006955
1721.19141,0.00702
1723.63281,0.007085
1723.63281,0.00715
1726.07422,0.007215
1723.63281,0.00728
1726.07422,0.007345
1723.63281,0.00741
1726.07422,0.007475
1721.19141,0.00754
1721.19141,0.007605
1716.30859,0.00767
1718.75,0.007735
1718.75,0.0078
1723.63281,0.007865
1726.07422,0.00793
1730.95703,0.007995
1713.86719,0.00806
1716.30859,0.008125
1721.19141,0.00819
1726.07422,0.008255
1726.07422,0.00832
1723.63281,0.008385
1723.63281,0.00845
1723.63281,0.008515
1723.63281,0.00858
1723.63281,0.008645
1723.63281,0.00871
1723.63281,0.008775
1723.63281,0.00884
1723.63281,0.008905
1723.63281,0.00897
1721.19141,0.009035
1721.19141,0.0091
1723.63281,0.009165
1721.19141,0.00923
1721.19141,0.009295
1723.63281,0.00936
1723.63281,0.009425
1723.63281,0.00949
1726.07422,0.009555
1723.63281,0.00962
1723.63281,0.009685
1723.63281,0.00975
1723.63281,0.009815
1723.63281,0.00988
1723.63281,0.009945
1723.63281,0.01001
1721.19141,0.010075
1723.63281,0.01014
1723.63281,0.010205
1721.19141,0.01027
1721.19141,0.010335
1723.63281,0.0104
1723.63281,0.010465
1723.63281,0.01053
1726.07422,0.010595
1728.51563,0.01066
1726.07422,0.010725
1723.63281,0.01079
1723.63281,0.010855
1723.63281,0.01092
1723.63281,0.010985
1723.63281,0.01105
1723.63281,0.011115
1723.63281,0.01118
1723.63281,0.011245
1726.07422,0.01131
1723.63281,0.011375
1723.63281,0.01144
1721.19141,0.011505
1721.19141,0.01157
1721.19141,0.011635
1721.19141,0.0117
1721.19141,0.011765
1723.63281,0.01183
1721.19141,0.011895
1721.19141,0.01196
1721.19141,0.012025
1723.63281,0.01209
1723.63281,0.012155
1723.63281,0.01222
1723.63281,0.012285
1723.63281,0.01235
1723.63281,0.012415
1723.63281,0.01248
1723.63281,0.012545
1721.19141,0.01261
1723.63281,0.012675
1721.19141,0.01274
1721.19141,0.012805
1721.19141,0.01287
1721.19141,0.012935
1721.19141,0.013
1721.19141,0.013065
1721.19141,0.01313
1721.19141,0.013195
1721.19141,0.01326
1721.19141,0.013325
1723.63281,0.01339
1723.63281,0.013455
1721.19141,0.01352
1723.63281,0.013585
1721.19141,0.01365
1723.63281,0.013715
1723.63281,0.01378
1721.19141,0.013845
1721.19141,0.01391
1721.19141,0.013975
1721.19141,0.01404
1721.19141,0.014105
1721.19141,0.01417
1721.19141,0.014235
1721.19141,0.0143
1721.19141,0.014365
1718.75,0.01443
1721.19141,0.014495
1721.19141,0.01456
1721.19141,0.014625
1721.19141,0.01469
1721.19141,0.014755
1721.19141,0.01482
1723.63281,0.014885
1721.19141,0.01495
1721.19141,0.015015
1723.63281,0.01508
1721.19141,0.015145
1721.19141,0.01521
1721.19141,0.015275
1723.63281,0.01534
1721.19141,0.015405
1721.19141,0.01547
1718.75,0.015535
1721.19141,0.0156
1721.19141,0.015665
1718.75,0.01573
1721.19141,0.015795
1718.75,0.01586
1718.75,0.015925
1718.75,0.01599
1718.75,0.016055
1721.19141,0.01612
1721.19141,0.016185
1721.19141,0.01625
1718.75,0.016315
1721.19141,0.01638
1721.19141,0.016445
1721.19141,0.01651
1718.75,0.016575
1718.75,0.01664
1721.19141,0.016705
1723.63281,0.01677
1721.19141,0.016835
1723.63281,0.0169
1721.19141,0.016965
1713.86719,0.01703
1716.30859,0.017095
1713.86719,0.01716
1716.30859,0.017225
1723.63281,0.01729
1728.51563,0.017355
1716.30859,0.01742
1723.63281,0.017485
1718.75,0.01755
1721.19141,0.017615
1721.19141,0.01768
1721.19141,0.017745
1721.19141,0.01781
1721.19141,0.017875
1721.19141,0.01794
1721.19141,0.018005
1718.75,0.01807
1718.75,0.018135
1718.75,0.0182
1718.75,0.018265
1718.75,0.01833
1718.75,0.018395
1718.75,0.01846
1721.19141,0.018525
1718.75,0.01859
1718.75,0.018655
1718.75,0.01872
1718.75,0.018785
1721.19141,0.01885
1721.19141,0.018915
1721.19141,0.01898
1718.75,0.019045
1721.19141,0.01911
1721.19141,0.019175
1721.19141,0.01924
1721.19141,0.019305
1721.19141,0.01937
1718.75,0.019435
1713.86719,0.0195
1716.30859,0.019565
1718.75,0.01963
1718.75,0.019695
1718.75,0.01976
1718.75,0.019825
1718.75,0.01989
1718.75,0.019955
1718.75,0.02002
1721.19141,0.020085
1718.75,0.02015
1721.19141,0.020215
1721.19141,0.02028
1721.19141,0.020345
1721.19141,0.02041
1721.19141,0.020475
1723.63281,0.02054
1721.19141,0.020605
1721.19141,0.02067
1721.19141,0.020735
1721.19141,0.0208
1721.19141,0.020865
1718.75,0.02093
1721.19141,0.020995
1718.75,0.02106
1721.19141,0.021125
1718.75,0.02119
1718.75,0.021255
1721.19141,0.02132
1721.19141,0.021385
1721.19141,0.02145
1721.19141,0.021515
1723.63281,0.02158
1721.19141,0.021645
1721.19141,0.02171
1723.63281,0.021775
1721.19141,0.02184
1721.19141,0.021905
1723.63281,0.02197
1723.63281,0.022035
1721.19141,0.0221
1721.19141,0.022165
1721.19141,0.02223
1721.19141,0.022295
1721.19141,0.02236
1721.19141,0.022425
1721.19141,0.02249
1721.19141,0.022555
1721.19141,0.02262
1721.19141,0.022685
1721.19141,0.02275
1718.75,0.022815
1718.75,0.02288
1721.19141,0.022945
1721.19141,0.02301
1723.63281,0.023075
1723.63281,0.02314
1723.63281,0.023205
1721.19141,0.02327
1723.63281,0.023335
1723.63281,0.0234
1723.63281,0.023465
1721.19141,0.02353
1721.19141,0.023595
1721.19141,0.02366
1721.19141,0.023725
1721.19141,0.02379
1721.19141,0.023855
1721.19141,0.02392
1718.75,0.023985
1721.19141,0.02405
1721.19141,0.024115
1721.19141,0.02418
1723.63281,0.024245
1721.19141,0.02431
1721.19141,0.024375
1723.63281,0.02444
1723.63281,0.024505
1723.63281,0.02457
1723.63281,0.024635
1723.63281,0.0247
1723.63281,0.024765
1723.63281,0.02483
1723.63281,0.024895
1723.63281,0.02496
1723.63281,0.025025
1723.63281,0.02509
1723.63281,0.025155
1721.19141,0.02522
1721.19141,0.025285
1723.63281,0.02535
1721.19141,0.025415
1721.19141,0.02548
1721.19141,0.025545
1721.19141,0.02561
1721.19141,0.025675
1723.63281,0.02574
1723.63281,0.025805
1723.63281,0.02587
1723.63281,0.025935
1723.63281,0.026
1723.63281,0.026065
1723.63281,0.02613
1723.63281,0.026195
1723.63281,0.02626
1723.63281,0.026325
1723.63281,0.02639
1723.63281,0.026455
1721.19141,0.02652
1721.19141,0.026585
1721.19141,0.02665
1721.19141,0.026715
1721.19141,0.02678
1721.19141,0.026845
1723.63281,0.02691
1721.19141,0.026975
1723.63281,0.02704
1723.63281,0.027105
1723.63281,0.02717
1721.19141,0.027235
1728.51563,0.0273
1726.07422,0.027365
1726.07422,0.02743
1718.75,0.027495
1726.07422,0.02756
1721.19141,0.027625
1723.63281,0.02769
1723.63281,0.027755
1721.19141,0.02782
1721.19141,0.027885
1721.19141,0.02795
1723.63281,0.028015
1721.19141,0.02808
1723.63281,0.028145
1723.63281,0.02821
1721.19141,0.028275
1723.63281,0.02834
1723.63281,0.028405
1723.63281,0.02847
1723.63281,0.028535
1723.63281,0.0286
1726.07422,0.028665
1721.19141,0.02873
1723.63281,0.028795
1723.63281,0.02886
1723.63281,0.028925
1723.63281,0.02899
1721.19141,0.029055
1721.19141,0.02912
1721.19141,0.029185
1721.19141,0.02925
1721.19141,0.029315
1721.19141,0.02938
1721.19141,0.029445
1721.19141,0.02951
1721.19141,0.029575
1723.63281,0.02964
1721.19141,0.029705
1723.63281,0.02977
1728.51563,0.029835
1711.42578,0.0299
1723.63281,0.029965
1721.19141,0.03003
1721.19141,0.030095
1721.19141,0.03016
1721.19141,0.030225
1721.19141,0.03029
1721.19141,0.030355
1721.19141,0.03042
1721.19141,0.030485
1721.19141,0.03055
1721.19141,0.030615
1721.19141,0.03068
1721.19141,0.030745
1721.19141,0.03081
1721.19141,0.030875
1721.19141,0.03094
1721.19141,0.031005
1721.19141,0.03107
1721.19141,0.031135
1723.63281,0.0312
1723.63281,0.031265
1723.63281,0.03133
1723.63281,0.031395
1723.63281,0.03146
1723.63281,0.031525
1721.19141,0.03159
1721.19141,0.031655
1721.19141,0.03172
1721.19141,0.031785
1721.19141,0.03185
1721.19141,0.031915
1721.19141,0.03198
1721.19141,0.032045
1718.75,0.03211
1721.19141,0.032175
1721.19141,0.03224
1721.19141,0.032305
1721.19141,0.03237
1721.19141,0.032435
1721.19141,0.0325
1723.63281,0.032565
1721.19141,0.03263
1721.19141,0.032695
1721.19141,0.03276
1721.19141,0.032825
1721.19141,0.03289
1721.19141,0.032955
1721.19141,0.03302
