-3347.16797,0.000065
-3349.60938,0.00013
-3349.60938,0.000195
-3347.16797,0.00026
-3347.16797,0.000325
-3344.72656,0.00039
-3347.16797,0.000455
-3349.60938,0.00052
-3347.16797,0.000585
-3347.16797,0.00065
-3349.60938,0.000715
-3347.16797,0.00078
-3344.72656,0.000845
-3349.60938,0.00091
-3352.05078,0.000975
-3352.05078,0.00104
-3347.16797,0.001105
-3342.28516,0.00117
-3352.05078,0.001235
-3352.05078,0.0013
-3347.16797,0.001365
-3347.16797,0.00143
-3347.16797,0.001495
-3347.16797,0.00156
-3347.16797,0.001625
-3344.72656,0.00169
-3347.16797,0.001755
-3347.16797,0.00182
-3344.72656,0.001885
-3349.60938,0.00195
-3347.16797,0.002015
-3347.16797,0.00208
-3349.60938,0.002145
-3347.16797,0.00221
-3349.60938,0.002275
-3349.60938,0.00234
-3347.16797,0.002405
-3354.49219,0.00247
-3349.60938,0.002535
-3349.60938,0.0026
-3349.60938,0.002665
-3349.60938,0.00273
-3349.60938,0.002795
-3347.16797,0.00286
-3347.16797,0.002925
-3347.16797,0.00299
-3344.72656,0.003055
-3347.16797,0.00312
-3347.16797,0.003185
-3347.16797,0.00325
-3347.16797,0.003315
-3347.16797,0.00338
-3347.16797,0.003445
-3347.16797,0.00351
-3354.49219,0.003575
-3349.60938,0.00364
-3347.16797,0.003705
-3352.05078,0.00377
-3352.05078,0.003835
-3347.16797,0.0039
-3347.16797,0.003965
-3349.60938,0.00403
-3354.49219,0.004095
-3337.40234,0.00416
-3339.84375,0.004225
-3349.60938,0.00429
-3339.84375,0.004355
-3347.16797,0.00442
-3344.72656,0.004485
-3344.72656,0.00455
-3344.72656,0.004615
-3344.72656,0.00468
-3339.84375,0.004745
-3347.16797,0.00481
-3347.16797,0.004875
-3349.60938,0.00494
-3349.60938,0.005005
-3349.60938,0.00507
-3349.60938,0.005135
-3347.16797,0.0052
-3347.16797,0.005265
-3342.28516,0.00533
-3347.16797,0.005395
-3347.16797,0.00546
-3342.28516,0.005525
-3344.72656,0.00559
-3344.72656,0.005655
-3347.16797,0.00572
-3344.72656,0.005785
-3347.16797,0.00585
-3344.72656,0.005915
-3344.72656,0.00598
-3347.16797,0.006045
-3347.16797,0.00611
-3347.16797,0.006175
-3347.16797,0.00624
-3347.16797,0.006305
-3347.16797,0.00637
-3349.60938,0.006435
-3347.16797,0.0065
-3347.16797,0.006565
-3349.60938,0.00663
-3347.16797,0.006695
-3347.16797,0.00676
-3344.72656,0.006825
-3344.72656,0.00689
-3344.72656,0.006955
-3344.72656,0.00702
-3344.72656,0.007085
-3342.28516,0.00715
-3344.72656,0.007215
-3342.28516,0.00728
-3342.28516,0.007345
-3342.28516,0.00741
-3344.72656,0.007475
-3344.72656,0.00754
-3344.72656,0.007605
-3344.72656,0.00767
-3344.72656,0.007735
-3344.72656,0.0078
-3344.72656,0.007865
-3344.72656,0.00793
-3344.72656,0.007995
-3347.16797,0.00806
-3344.72656,0.008125
-3344.72656,0.00819
-3344.72656,0.008255
-3344.72656,0.00832
-3344.72656,0.008385
-3344.72656,0.00845
-3344.72656,0.008515
-3344.72656,0.00858
-3342.28516,0.008645
-3342.28516,0.00871
-3344.72656,0.008775
-3342.28516,0.00884
-3342.28516,0.008905
-3344.72656,0.00897
-3344.72656,0.009035
