8.50E-04,-0.595093,-0.595093,-0.57373,-0.585938,-0.588989,-0.604248,-0.582886,-0.585938,-0.585938,-0.576782,-0.592041,-0.598145,-0.582886
9.00E-04,-0.604248,-0.598145,-0.595093,-0.592041,-0.604248,-0.604248,-0.579834,-0.595093,-0.588989,-0.588989,-0.585938,-0.582886,-0.592041
9.50E-04,-0.601196,-0.595093,-0.588989,-0.579834,-0.6073,-0.604248,-0.588989,-0.582886,-0.582886,-0.579834,-0.570679,-0.595093,-0.57373
0.001,-0.613403,-0.598145,-0.585938,-0.592041,-0.610352,-0.604248,-0.57373,-0.595093,-0.610352,-0.592041,-0.592041,-0.582886,-0.585938
0.00105,-0.6073,-0.595093,-0.582886,-0.592041,-0.604248,-0.592041,-0.595093,-0.595093,-0.588989,-0.592041,-0.579834,-0.585938,-0.564575
0.0011,-0.619507,-0.610352,-0.579834,-0.585938,-0.6073,-0.601196,-0.57373,-0.592041,-0.595093,-0.592041,-0.592041,-0.57373,-0.588989
0.00115,-0.613403,-0.592041,-0.579834,-0.592041,-0.595093,-0.588989,-0.592041,-0.6073,-0.585938,-0.582886,-0.585938,-0.582886,-0.576782
0.0012,-0.588989,-0.598145,-0.570679,-0.582886,-0.592041,-0.601196,-0.576782,-0.598145,-0.582886,-0.582886,-0.588989,-0.592041,-0.579834
0.00125,-0.598145,-0.595093,-0.595093,-0.595093,-0.595093,-0.592041,-0.595093,-0.6073,-0.601196,-0.585938,-0.595093,-0.579834,-0.585938
0.0013,-0.595093,-0.582886,-0.588989,-0.585938,-0.595093,-0.598145,-0.601196,-0.595093,-0.595093,-0.570679,-0.592041,-0.585938,-0.585938
0.00135,-0.604248,-0.579834,-0.598145,-0.588989,-0.6073,-0.598145,-0.585938,-0.604248,-0.6073,-0.595093,-0.604248,-0.585938,-0.588989
0.0014,-0.592041,-0.567627,-0.588989,-0.582886,-0.588989,-0.588989,-0.595093,-0.601196,-0.595093,-0.588989,-0.579834,-0.588989,-0.585938
0.00145,-0.610352,-0.595093,-0.598145,-0.592041,-0.595093,-0.610352,-0.57373,-0.592041,-0.6073,-0.595093,-0.598145,-0.579834,-0.604248
0.0015,-0.601196,-0.567627,-0.592041,-0.585938,-0.598145,-0.585938,-0.588989,-0.6073,-0.595093,-0.588989,-0.579834,-0.598145,-0.601196
0.00155,-0.604248,-0.585938,-0.582886,-0.595093,-0.598145,-0.616455,-0.585938,-0.582886,-0.595093,-0.598145,-0.588989,-0.595093,-0.601196
0.0016,-0.616455,-0.579834,-0.601196,-0.595093,-0.592041,-0.604248,-0.585938,-0.598145,-0.595093,-0.604248,-0.592041,-0.582886,-0.598145
0.00165,-0.595093,-0.585938,-0.595093,-0.576782,-0.588989,-0.6073,-0.582886,-0.592041,-0.579834,-0.585938,-0.588989,-0.592041,-0.595093
0.0017,-0.604248,-0.588989,-0.604248,-0.588989,-0.604248,-0.604248,-0.582886,-0.613403,-0.592041,-0.610352,-0.592041,-0.579834,-0.588989
0.00175,-0.592041,-0.592041,-0.592041,-0.570679,-0.57373,-0.610352,-0.592041,-0.601196,-0.582886,-0.598145,-0.585938,-0.592041,-0.579834
0.0018,-0.604248,-0.6073,-0.601196,-0.579834,-0.595093,-0.610352,-0.576782,-0.592041,-0.595093,-0.601196,-0.601196,-0.582886,-0.595093
0.00185,-0.595093,-0.579834,-0.595093,-0.567627,-0.595093,-0.592041,-0.598145,-0.604248,-0.576782,-0.588989,-0.585938,-0.585938,-0.588989
0.0019,-0.604248,-0.592041,-0.588989,-0.57373,-0.6073,-0.610352,-0.582886,-0.598145,-0.576782,-0.601196,-0.595093,-0.579834,-0.595093
0.00195,-0.598145,-0.579834,-0.6073,-0.576782,-0.595093,-0.592041,-0.588989,-0.604248,-0.582886,-0.604248,-0.582886,-0.579834,-0.592041
0.002,-0.592041,-0.582886,-0.595093,-0.57373,-0.592041,-0.610352,-0.585938,-0.598145,-0.582886,-0.585938,-0.592041,-0.582886,-0.576782
0.00205,-0.601196,-0.595093,-0.598145,-0.592041,-0.601196,-0.601196,-0.598145,-0.610352,-0.592041,-0.610352,-0.595093,-0.57373,-0.585938
0.0021,-0.592041,-0.592041,-0.604248,-0.57373,-0.598145,-0.598145,-0.592041,-0.595093,-0.570679,-0.588989,-0.582886,-0.579834,-0.579834
0.00215,-0.6073,-0.601196,-0.592041,-0.585938,-0.613403,-0.601196,-0.582886,-0.588989,-0.582886,-0.598145,-0.598145,-0.57373,-0.598145
0.0022,-0.601196,-0.595093,-0.592041,-0.579834,-0.598145,-0.595093,-0.604248,-0.601196,-0.579834,-0.604248,-0.595093,-0.579834,-0.576782
0.00225,-0.604248,-0.6073,-0.585938,-0.582886,-0.601196,-0.604248,-0.601196,-0.588989,-0.588989,-0.604248,-0.598145,-0.579834,-0.595093
0.0023,-0.610352,-0.582886,-0.604248,-0.579834,-0.595093,-0.595093,-0.616455,-0.6073,-0.592041,-0.601196,-0.595093,-0.588989,-0.588989
0.00235,-0.601196,-0.588989,-0.588989,-0.570679,-0.592041,-0.604248,-0.604248,-0.601196,-0.595093,-0.601196,-0.592041,-0.585938,-0.585938
0.0024,-0.6073,-0.595093,-0.6073,-0.595093,-0.6073,-0.585938,-0.601196,-0.6073,-0.595093,-0.6073,-0.588989,-0.576782,-0.592041
0.00245,-0.588989,-0.585938,-0.588989,-0.57373,-0.595093,-0.595093,-0.592041,-0.585938,-0.582886,-0.588989,-0.582886,-0.585938,-0.579834
0.0025,-0.6073,-0.595093,-0.595093,-0.588989,-0.592041,-0.6073,-0.582886,-0.582886,-0.598145,-0.604248,-0.604248,-0.585938,-0.585938
0.00255,-0.585938,-0.585938,-0.585938,-0.579834,-0.57373,-0.595093,-0.604248,-0.588989,-0.588989,-0.598145,-0.585938,-0.592041,-0.582886
0.0026,-0.604248,-0.595093,-0.592041,-0.588989,-0.604248,-0.610352,-0.595093,-0.585938,-0.582886,-0.6073,-0.595093,-0.588989,-0.601196
0.00265,-0.588989,-0.588989,-0.592041,-0.592041,-0.588989,-0.601196,-0.604248,-0.604248,-0.57373,-0.601196,-0.585938,-0.576782,-0.582886
0.0027,-0.582886,-0.585938,-0.576782,-0.588989,-0.592041,-0.604248,-0.598145,-0.595093,-0.570679,-0.585938,-0.582886,-0.588989,-0.588989
0.00275,-0.582886,-0.585938,-0.592041,-0.595093,-0.598145,-0.595093,-0.613403,-0.610352,-0.579834,-0.613403,-0.585938,-0.585938,-0.595093
0.0028,-0.582886,-0.585938,-0.585938,-0.576782,-0.598145,-0.6073,-0.592041,-0.592041,-0.570679,-0.598145,-0.576782,-0.582886,-0.592041
0.00285,-0.598145,-0.579834,-0.592041,-0.588989,-0.610352,-0.595093,-0.576782,-0.6073,-0.579834,-0.616455,-0.588989,-0.576782,-0.598145
0.0029,-0.579834,-0.57373,-0.588989,-0.57373,-0.598145,-0.588989,-0.595093,-0.601196,-0.567627,-0.595093,-0.57373,-0.592041,-0.582886
0.00295,-0.592041,-0.592041,-0.604248,-0.592041,-0.601196,-0.598145,-0.588989,-0.592041,-0.585938,-0.601196,-0.595093,-0.57373,-0.598145
0.003,-0.592041,-0.57373,-0.598145,-0.576782,-0.579834,-0.588989,-0.598145,-0.610352,-0.579834,-0.595093,-0.576782,-0.588989,-0.585938
0.00305,-0.601196,-0.592041,-0.582886,-0.582886,-0.588989,-0.598145,-0.592041,-0.595093,-0.588989,-0.592041,-0.585938,-0.585938,-0.595093
0.0031,-0.604248,-0.579834,-0.598145,-0.595093,-0.592041,-0.588989,-0.6073,-0.601196,-0.588989,-0.6073,-0.585938,-0.576782,-0.604248
0.00315,-0.585938,-0.585938,-0.595093,-0.570679,-0.582886,-0.598145,-0.595093,-0.585938,-0.588989,-0.595093,-0.579834,-0.579834,-0.595093
0.0032,-0.595093,-0.582886,-0.595093,-0.582886,-0.585938,-0.582886,-0.595093,-0.592041,-0.598145,-0.613403,-0.585938,-0.576782,-0.588989
0.00325,-0.579834,-0.579834,-0.579834,-0.579834,-0.576782,-0.598145,-0.585938,-0.592041,-0.582886,-0.595093,-0.57373,-0.585938,-0.585938
0.0033,-0.598145,-0.604248,-0.585938,-0.585938,-0.598145,-0.604248,-0.579834,-0.582886,-0.598145,-0.598145,-0.592041,-0.570679,-0.595093
0.00335,-0.595093,-0.592041,-0.579834,-0.582886,-0.579834,-0.592041,-0.598145,-0.595093,-0.579834,-0.604248,-0.588989,-0.576782,-0.582886
0.0034,-0.588989,-0.604248,-0.585938,-0.592041,-0.592041,-0.610352,-0.598145,-0.582886,-0.582886,-0.6073,-0.598145,-0.585938,-0.585938
0.00345,-0.582886,-0.588989,-0.595093,-0.582886,-0.592041,-0.598145,-0.595093,-0.598145,-0.576782,-0.622559,-0.595093,-0.582886,-0.588989
0.0035,-0.588989,-0.601196,-0.588989,-0.57373,-0.579834,-0.604248,-0.598145,-0.582886,-0.570679,-0.598145,-0.604248,-0.585938,-0.576782
0.00355,-0.595093,-0.585938,-0.595093,-0.579834,-0.592041,-0.598145,-0.585938,-0.588989,-0.582886,-0.610352,-0.604248,-0.57373,-0.579834
0.0036,-0.585938,-0.579834,-0.588989,-0.582886,-0.582886,-0.595093,-0.598145,-0.585938,-0.576782,-0.598145,-0.579834,-0.595093,-0.582886
0.00365,-0.6073,-0.595093,-0.595093,-0.585938,-0.598145,-0.595093,-0.582886,-0.595093,-0.595093,-0.604248,-0.592041,-0.582886,-0.598145
0.0037,-0.601196,-0.588989,-0.604248,-0.57373,-0.582886,-0.588989,-0.598145,-0.588989,-0.576782,-0.601196,-0.57373,-0.588989,-0.588989
0.00375,-0.604248,-0.598145,-0.588989,-0.579834,-0.601196,-0.610352,-0.582886,-0.570679,-0.585938,-0.595093,-0.592041,-0.588989,-0.604248
0.0038,-0.588989,-0.582886,-0.585938,-0.582886,-0.582886,-0.588989,-0.598145,-0.592041,-0.579834,-0.601196,-0.57373,-0.582886,-0.595093
0.00385,-0.595093,-0.585938,-0.579834,-0.582886,-0.582886,-0.592041,-0.595093,-0.585938,-0.585938,-0.592041,-0.585938,-0.588989,-0.588989
0.0039,-0.598145,-0.588989,-0.595093,-0.592041,-0.592041,-0.588989,-0.604248,-0.598145,-0.595093,-0.601196,-0.585938,-0.57373,-0.592041
0.00395,-0.579834,-0.585938,-0.57373,-0.57373,-0.579834,-0.595093,-0.592041,-0.595093,-0.576782,-0.588989,-0.576782,-0.588989,-0.601196
0.004,-0.588989,-0.6073,-0.582886,-0.588989,-0.585938,-0.595093,-0.585938,-0.582886,-0.595093,-0.6073,-0.588989,-0.579834,-0.610352
0.00405,-0.570679,-0.588989,-0.582886,-0.576782,-0.570679,-0.585938,-0.598145,-0.585938,-0.57373,-0.601196,-0.582886,-0.598145,-0.595093
0.0041,-0.585938,-0.604248,-0.576782,-0.585938,-0.592041,-0.595093,-0.588989,-0.576782,-0.595093,-0.610352,-0.588989,-0.592041,-0.604248
0.00415,-0.585938,-0.588989,-0.592041,-0.585938,-0.582886,-0.582886,-0.601196,-0.585938,-0.595093,-0.598145,-0.576782,-0.592041,-0.592041
0.0042,-0.588989,-0.595093,-0.582886,-0.576782,-0.579834,-0.595093,-0.592041,-0.567627,-0.595093,-0.595093,-0.576782,-0.585938,-0.610352
0.00425,-0.588989,-0.582886,-0.579834,-0.588989,-0.582886,-0.582886,-0.601196,-0.585938,-0.585938,-0.6073,-0.582886,-0.579834,-0.610352
0.0043,-0.582886,-0.592041,-0.570679,-0.579834,-0.585938,-0.579834,-0.601196,-0.576782,-0.582886,-0.582886,-0.57373,-0.595093,-0.6073
0.00435,-0.598145,-0.598145,-0.582886,-0.588989,-0.595093,-0.57373,-0.592041,-0.579834,-0.592041,-0.610352,-0.576782,-0.57373,-0.610352
0.0044,-0.579834,-0.585938,-0.585938,-0.570679,-0.579834,-0.585938,-0.598145,-0.595093,-0.582886,-0.592041,-0.567627,-0.595093,-0.592041
0.00445,-0.585938,-0.601196,-0.582886,-0.588989,-0.598145,-0.595093,-0.592041,-0.585938,-0.585938,-0.610352,-0.582886,-0.582886,-0.6073
0.0045,-0.579834,-0.588989,-0.582886,-0.57373,-0.576782,-0.582886,-0.601196,-0.592041,-0.576782,-0.601196,-0.567627,-0.585938,-0.595093
0.00455,-0.588989,-0.598145,-0.579834,-0.588989,-0.585938,-0.604248,-0.592041,-0.582886,-0.579834,-0.601196,-0.570679,-0.588989,-0.6073
0.0046,-0.585938,-0.588989,-0.592041,-0.585938,-0.585938,-0.585938,-0.601196,-0.595093,-0.57373,-0.601196,-0.570679,-0.582886,-0.613403
0.00465,-0.582886,-0.592041,-0.579834,-0.582886,-0.582886,-0.592041,-0.598145,-0.576782,-0.57373,-0.595093,-0.57373,-0.598145,-0.610352
0.0047,-0.585938,-0.579834,-0.598145,-0.585938,-0.595093,-0.585938,-0.595093,-0.585938,-0.595093,-0.604248,-0.588989,-0.576782,-0.601196
0.00475,-0.579834,-0.579834,-0.585938,-0.582886,-0.57373,-0.585938,-0.601196,-0.576782,-0.579834,-0.601196,-0.579834,-0.598145,-0.588989
0.0048,-0.592041,-0.585938,-0.598145,-0.585938,-0.592041,-0.595093,-0.579834,-0.579834,-0.598145,-0.6073,-0.604248,-0.585938,-0.601196
0.00485,-0.582886,-0.595093,-0.592041,-0.582886,-0.576782,-0.588989,-0.604248,-0.592041,-0.57373,-0.598145,-0.576782,-0.585938,-0.592041
0.0049,-0.592041,-0.604248,-0.582886,-0.582886,-0.595093,-0.592041,-0.579834,-0.579834,-0.582886,-0.595093,-0.592041,-0.576782,-0.604248
0.00495,-0.588989,-0.585938,-0.598145,-0.585938,-0.585938,-0.576782,-0.601196,-0.588989,-0.579834,-0.595093,-0.576782,-0.592041,-0.6073
0.005,-0.582886,-0.595093,-0.592041,-0.588989,-0.585938,-0.598145,-0.588989,-0.57373,-0.585938,-0.585938,-0.585938,-0.585938,-0.604248
0.00505,-0.592041,-0.579834,-0.595093,-0.598145,-0.592041,-0.595093,-0.604248,-0.582886,-0.588989,-0.598145,-0.588989,-0.579834,-0.595093
0.0051,-0.576782,-0.576782,-0.57373,-0.582886,-0.585938,-0.592041,-0.604248,-0.564575,-0.582886,-0.598145,-0.576782,-0.598145,-0.601196
0.00515,-0.588989,-0.588989,-0.588989,-0.588989,-0.6073,-0.598145,-0.592041,-0.585938,-0.604248,-0.6073,-0.585938,-0.585938,-0.610352
0.0052,-0.57373,-0.582886,-0.588989,-0.579834,-0.588989,-0.582886,-0.604248,-0.585938,-0.582886,-0.592041,-0.576782,-0.598145,-0.585938
0.00525,-0.576782,-0.598145,-0.57373,-0.585938,-0.595093,-0.598145,-0.592041,-0.579834,-0.585938,-0.598145,-0.588989,-0.595093,-0.601196
0.0053,-0.57373,-0.582886,-0.579834,-0.576782,-0.588989,-0.592041,-0.610352,-0.579834,-0.585938,-0.595093,-0.576782,-0.595093,-0.595093
0.00535,-0.585938,-0.585938,-0.57373,-0.57373,-0.592041,-0.604248,-0.595093,-0.576782,-0.598145,-0.601196,-0.585938,-0.598145,-0.598145
0.0054,-0.598145,-0.582886,-0.592041,-0.582886,-0.592041,-0.601196,-0.6073,-0.585938,-0.592041,-0.6073,-0.595093,-0.588989,-0.588989
0.00545,-0.579834,-0.592041,-0.57373,-0.576782,-0.582886,-0.601196,-0.592041,-0.57373,-0.588989,-0.585938,-0.585938,-0.601196,-0.585938
0.0055,-0.579834,-0.592041,-0.585938,-0.588989,-0.592041,-0.592041,-0.582886,-0.588989,-0.598145,-0.595093,-0.595093,-0.579834,-0.588989
0.00555,-0.558472,-0.582886,-0.579834,-0.579834,-0.576782,-0.585938,-0.592041,-0.576782,-0.579834,-0.57373,-0.585938,-0.595093,-0.576782
0.0056,-0.579834,-0.598145,-0.582886,-0.598145,-0.595093,-0.592041,-0.585938,-0.588989,-0.595093,-0.601196,-0.595093,-0.585938,-0.585938
0.00565,-0.582886,-0.601196,-0.588989,-0.588989,-0.588989,-0.579834,-0.595093,-0.595093,-0.582886,-0.595093,-0.582886,-0.595093,-0.588989
0.0057,-0.588989,-0.601196,-0.576782,-0.582886,-0.585938,-0.595093,-0.579834,-0.585938,-0.588989,-0.582886,-0.588989,-0.592041,-0.601196
0.00575,-0.585938,-0.585938,-0.588989,-0.585938,-0.576782,-0.576782,-0.592041,-0.595093,-0.582886,-0.595093,-0.582886,-0.585938,-0.592041
0.0058,-0.582886,-0.601196,-0.57373,-0.576782,-0.570679,-0.576782,-0.585938,-0.576782,-0.57373,-0.579834,-0.585938,-0.604248,-0.588989
0.00585,-0.585938,-0.604248,-0.592041,-0.592041,-0.582886,-0.585938,-0.592041,-0.576782,-0.588989,-0.595093,-0.595093,-0.588989,-0.595093
0.0059,-0.579834,-0.595093,-0.570679,-0.57373,-0.561523,-0.585938,-0.601196,-0.582886,-0.570679,-0.585938,-0.579834,-0.598145,-0.595093
0.00595,-0.588989,-0.604248,-0.57373,-0.582886,-0.585938,-0.595093,-0.579834,-0.570679,-0.585938,-0.595093,-0.588989,-0.585938,-0.6073
0.006,-0.582886,-0.592041,-0.579834,-0.567627,-0.582886,-0.579834,-0.595093,-0.576782,-0.582886,-0.582886,-0.57373,-0.601196,-0.592041
0.00605,-0.592041,-0.6073,-0.582886,-0.57373,-0.582886,-0.592041,-0.582886,-0.579834,-0.582886,-0.576782,-0.585938,-0.595093,-0.592041
0.0061,-0.582886,-0.588989,-0.588989,-0.576782,-0.582886,-0.57373,-0.598145,-0.592041,-0.595093,-0.582886,-0.582886,-0.592041,-0.595093
0.00615,-0.567627,-0.595093,-0.564575,-0.570679,-0.582886,-0.585938,-0.592041,-0.582886,-0.595093,-0.582886,-0.570679,-0.604248,-0.592041
0.0062,-0.576782,-0.598145,-0.592041,-0.582886,-0.585938,-0.582886,-0.588989,-0.588989,-0.6073,-0.592041,-0.585938,-0.588989,-0.601196
0.00625,-0.567627,-0.601196,-0.582886,-0.564575,-0.579834,-0.579834,-0.601196,-0.595093,-0.595093,-0.582886,-0.582886,-0.595093,-0.592041
0.0063,-0.585938,-0.604248,-0.592041,-0.579834,-0.588989,-0.595093,-0.598145,-0.592041,-0.601196,-0.588989,-0.582886,-0.582886,-0.604248
0.00635,-0.576782,-0.588989,-0.585938,-0.567627,-0.576782,-0.588989,-0.610352,-0.598145,-0.592041,-0.579834,-0.570679,-0.582886,-0.588989
0.0064,-0.585938,-0.610352,-0.585938,-0.57373,-0.582886,-0.595093,-0.592041,-0.585938,-0.595093,-0.588989,-0.592041,-0.585938,-0.601196
0.00645,-0.57373,-0.592041,-0.588989,-0.57373,-0.579834,-0.57373,-0.610352,-0.604248,-0.582886,-0.585938,-0.585938,-0.595093,-0.592041
0.0065,-0.582886,-0.601196,-0.576782,-0.579834,-0.582886,-0.579834,-0.598145,-0.592041,-0.592041,-0.579834,-0.582886,-0.598145,-0.6073
0.00655,-0.585938,-0.592041,-0.592041,-0.582886,-0.585938,-0.57373,-0.585938,-0.595093,-0.598145,-0.579834,-0.592041,-0.592041,-0.595093
0.0066,-0.576782,-0.588989,-0.567627,-0.570679,-0.567627,-0.57373,-0.588989,-0.579834,-0.582886,-0.567627,-0.582886,-0.598145,-0.585938
0.00665,-0.592041,-0.601196,-0.579834,-0.592041,-0.585938,-0.576782,-0.588989,-0.579834,-0.601196,-0.592041,-0.601196,-0.582886,-0.598145
0.0067,-0.582886,-0.588989,-0.579834,-0.576782,-0.582886,-0.567627,-0.6073,-0.585938,-0.595093,-0.576782,-0.588989,-0.582886,-0.582886
0.00675,-0.601196,-0.604248,-0.57373,-0.588989,-0.592041,-0.579834,-0.585938,-0.579834,-0.604248,-0.588989,-0.592041,-0.588989,-0.598145
0.0068,-0.592041,-0.595093,-0.579834,-0.582886,-0.592041,-0.57373,-0.588989,-0.595093,-0.595093,-0.570679,-0.595093,-0.595093,-0.595093
0.00685,-0.592041,-0.613403,-0.567627,-0.588989,-0.588989,-0.588989,-0.579834,-0.582886,-0.592041,-0.57373,-0.595093,-0.595093,-0.592041
0.0069,-0.579834,-0.595093,-0.585938,-0.595093,-0.579834,-0.570679,-0.595093,-0.598145,-0.579834,-0.598145,-0.604248,-0.576782,-0.582886
0.00695,-0.567627,-0.595093,-0.561523,-0.585938,-0.570679,-0.585938,-0.585938,-0.579834,-0.576782,-0.579834,-0.601196,-0.595093,-0.576782
0.007,-0.576782,-0.6073,-0.582886,-0.598145,-0.595093,-0.592041,-0.57373,-0.582886,-0.601196,-0.595093,-0.595093,-0.582886,-0.592041
0.00705,-0.564575,-0.604248,-0.567627,-0.582886,-0.576782,-0.588989,-0.592041,-0.588989,-0.579834,-0.585938,-0.588989,-0.588989,-0.588989
0.0071,-0.579834,-0.610352,-0.585938,-0.588989,-0.582886,-0.585938,-0.582886,-0.588989,-0.592041,-0.595093,-0.604248,-0.585938,-0.598145
0.00715,-0.567627,-0.595093,-0.592041,-0.582886,-0.57373,-0.582886,-0.598145,-0.595093,-0.579834,-0.592041,-0.588989,-0.601196,-0.592041
0.0072,-0.57373,-0.604248,-0.588989,-0.588989,-0.585938,-0.592041,-0.579834,-0.579834,-0.582886,-0.582886,-0.588989,-0.588989,-0.595093
0.00725,-0.585938,-0.582886,-0.604248,-0.588989,-0.588989,-0.567627,-0.579834,-0.595093,-0.588989,-0.592041,-0.595093,-0.588989,-0.582886
0.0073,-0.576782,-0.595093,-0.592041,-0.582886,-0.588989,-0.576782,-0.592041,-0.595093,-0.582886,-0.588989,-0.579834,-0.592041,-0.588989
0.00735,-0.588989,-0.598145,-0.601196,-0.585938,-0.595093,-0.582886,-0.592041,-0.588989,-0.598145,-0.598145,-0.6073,-0.588989,-0.604248
0.0074,-0.570679,-0.585938,-0.592041,-0.579834,-0.579834,-0.579834,-0.601196,-0.585938,-0.579834,-0.588989,-0.601196,-0.604248,-0.588989
0.00745,-0.579834,-0.592041,-0.595093,-0.585938,-0.582886,-0.588989,-0.579834,-0.582886,-0.588989,-0.595093,-0.610352,-0.588989,-0.595093
0.0075,-0.558472,-0.582886,-0.595093,-0.579834,-0.585938,-0.570679,-0.592041,-0.582886,-0.585938,-0.595093,-0.595093,-0.598145,-0.576782
0.00755,-0.570679,-0.601196,-0.585938,-0.588989,-0.595093,-0.585938,-0.576782,-0.579834,-0.598145,-0.595093,-0.604248,-0.588989,-0.588989
0.0076,-0.57373,-0.576782,-0.595093,-0.582886,-0.576782,-0.57373,-0.595093,-0.601196,-0.582886,-0.588989,-0.595093,-0.585938,-0.585938
0.00765,-0.57373,-0.582886,-0.582886,-0.582886,-0.582886,-0.588989,-0.582886,-0.585938,-0.576782,-0.588989,-0.595093,-0.592041,-0.595093
0.0077,-0.579834,-0.588989,-0.585938,-0.598145,-0.592041,-0.585938,-0.585938,-0.601196,-0.588989,-0.585938,-0.588989,-0.570679,-0.582886
0.00775,-0.558472,-0.601196,-0.579834,-0.576782,-0.57373,-0.588989,-0.57373,-0.598145,-0.57373,-0.57373,-0.582886,-0.592041,-0.585938
0.0078,-0.582886,-0.610352,-0.595093,-0.588989,-0.588989,-0.582886,-0.570679,-0.592041,-0.595093,-0.582886,-0.598145,-0.585938,-0.604248
0.00785,-0.576782,-0.595093,-0.592041,-0.582886,-0.579834,-0.576782,-0.579834,-0.592041,-0.579834,-0.576782,-0.57373,-0.598145,-0.588989
0.0079,-0.585938,-0.610352,-0.585938,-0.592041,-0.588989,-0.592041,-0.564575,-0.585938,-0.595093,-0.592041,-0.598145,-0.588989,-0.604248
0.00795,-0.588989,-0.592041,-0.585938,-0.595093,-0.582886,-0.576782,-0.579834,-0.610352,-0.592041,-0.588989,-0.588989,-0.576782,-0.585938
0.008,-0.588989,-0.613403,-0.579834,-0.582886,-0.592041,-0.592041,-0.576782,-0.592041,-0.601196,-0.588989,-0.598145,-0.595093,-0.585938
0.00805,-0.595093,-0.595093,-0.588989,-0.579834,-0.585938,-0.579834,-0.585938,-0.6073,-0.592041,-0.595093,-0.6073,-0.585938,-0.585938
0.0081,-0.579834,-0.585938,-0.582886,-0.585938,-0.585938,-0.576782,-0.582886,-0.585938,-0.576782,-0.582886,-0.582886,-0.601196,-0.582886
0.00815,-0.588989,-0.595093,-0.582886,-0.613403,-0.601196,-0.582886,-0.576782,-0.582886,-0.582886,-0.588989,-0.595093,-0.582886,-0.592041
0.0082,-0.588989,-0.588989,-0.579834,-0.592041,-0.582886,-0.57373,-0.585938,-0.585938,-0.576782,-0.57373,-0.582886,-0.588989,-0.579834
0.00825,-0.601196,-0.604248,-0.579834,-0.598145,-0.582886,-0.582886,-0.576782,-0.588989,-0.582886,-0.588989,-0.595093,-0.595093,-0.598145
0.0083,-0.585938,-0.592041,-0.579834,-0.592041,-0.567627,-0.57373,-0.595093,-0.595093,-0.57373,-0.585938,-0.582886,-0.601196,-0.585938
0.00835,-0.57373,-0.588989,-0.570679,-0.582886,-0.576782,-0.598145,-0.582886,-0.588989,-0.582886,-0.582886,-0.595093,-0.598145,-0.598145
