0.0013,-1137.08,-1132.2,-1152.34,-1172.49,-1206.05,-1182.25,-1195.68,-1122.44
0.00135,-1137.08,-1136.47,-1149.29,-1176.76,-1209.72,-1179.2,-1193.24,-1120
0.0014,-1138.31,-1124.88,-1152.95,-1174.93,-1213.99,-1169.43,-1192.63,-1130.98
0.00145,-1135.86,-1130.37,-1155.4,-1173.1,-1207.89,-1174.93,-1183.47,-1121.83
0.0015,-1135.86,-1137.7,-1159.67,-1180.42,-1203,-1172.49,-1189.58,-1126.1
0.00155,-1130.98,-1134.64,-1162.72,-1176.76,-1203,-1177.37,-1190.8,-1130.37
0.0016,-1133.42,-1140.14,-1148.68,-1174.32,-1207.89,-1170.04,-1183.47,-1127.32
0.00165,-1131.59,-1130.37,-1154.79,-1177.37,-1203,-1170.04,-1191.41,-1123.66
0.0017,-1129.15,-1131.59,-1152.95,-1173.1,-1206.67,-1176.15,-1188.96,-1125.49
0.00175,-1134.64,-1132.81,-1146.85,-1174.93,-1207.28,-1166.38,-1196.29,-1128.54
0.0018,-1133.42,-1130.98,-1151.12,-1179.2,-1204.22,-1172.49,-1189.58,-1127.32
0.00185,-1132.2,-1136.47,-1151.73,-1179.2,-1209.72,-1169.43,-1198.12,-1127.32
0.0019,-1130.98,-1124.88,-1166.38,-1171.26,-1214.6,-1173.1,-1185.3,-1130.98
0.00195,-1132.2,-1128.54,-1151.12,-1182.86,-1208.5,-1175.54,-1184.08,-1125.49
0.002,-1127.93,-1138.31,-1152.95,-1175.54,-1203,-1177.37,-1188.35,-1128.54
0.00205,-1132.81,-1121.22,-1147.46,-1168.82,-1211.55,-1176.15,-1180.42,-1123.66
0.0021,-1134.03,-1131.59,-1151.73,-1172.49,-1195.68,-1174.93,-1182.25,-1121.22
0.00215,-1137.08,-1129.15,-1152.95,-1177.37,-1197.51,-1174.93,-1186.52,-1121.22
0.0022,-1132.81,-1131.59,-1152.95,-1174.32,-1199.95,-1171.26,-1183.47,-1129.76
0.00225,-1135.25,-1128.54,-1153.56,-1174.32,-1200.56,-1176.15,-1181.03,-1134.64
0.0023,-1129.76,-1135.86,-1156.01,-1179.81,-1197.51,-1174.93,-1178.59,-1137.7
0.00235,-1134.64,-1135.25,-1152.95,-1173.1,-1206.67,-1177.98,-1188.96,-1129.15
0.0024,-1132.2,-1130.37,-1154.79,-1177.98,-1209.11,-1184.69,-1187.13,-1121.22
0.00245,-1135.86,-1126.1,-1156.62,-1176.15,-1196.29,-1184.08,-1185.3,-1125.49
0.0025,-1137.7,-1136.47,-1158.45,-1170.04,-1202.39,-1177.98,-1183.47,-1122.44
0.00255,-1133.42,-1130.37,-1154.79,-1184.69,-1212.77,-1184.08,-1182.86,-1124.27
0.0026,-1131.59,-1129.76,-1147.46,-1177.98,-1202.39,-1184.08,-1183.47,-1121.83
0.00265,-1136.47,-1125.49,-1152.34,-1181.03,-1196.9,-1183.47,-1183.47,-1134.64
0.0027,-1129.15,-1127.93,-1157.84,-1174.93,-1212.77,-1181.64,-1184.08,-1122.44
0.00275,-1129.76,-1134.03,-1150.51,-1178.59,-1209.72,-1182.86,-1179.81,-1120
0.0028,-1135.86,-1129.76,-1162.11,-1173.71,-1209.11,-1184.69,-1183.47,-1121.22
0.00285,-1136.47,-1123.05,-1158.45,-1176.76,-1204.83,-1184.69,-1180.42,-1127.93
0.0029,-1127.93,-1128.54,-1159.67,-1182.86,-1212.16,-1180.42,-1176.76,-1129.76
0.00295,-1136.47,-1126.1,-1156.62,-1178.59,-1212.16,-1188.96,-1185.91,-1127.32
0.003,-1137.7,-1129.15,-1161.5,-1171.88,-1208.5,-1182.25,-1185.91,-1127.93
0.00305,-1133.42,-1126.1,-1160.28,-1181.64,-1209.11,-1185.91,-1186.52,-1124.27
0.0031,-1131.59,-1132.81,-1151.73,-1177.37,-1202.39,-1179.2,-1187.13,-1124.27
0.00315,-1137.7,-1132.2,-1154.79,-1176.15,-1207.89,-1186.52,-1177.37,-1121.22
0.0032,-1126.1,-1130.98,-1158.45,-1174.32,-1206.67,-1184.08,-1188.35,-1125.49
0.00325,-1135.25,-1129.76,-1152.34,-1177.98,-1211.55,-1191.41,-1188.35,-1133.42
0.0033,-1128.54,-1131.59,-1146.85,-1171.88,-1217.04,-1186.52,-1175.54,-1125.49
0.00335,-1127.32,-1135.25,-1148.07,-1174.32,-1209.72,-1187.13,-1182.86,-1121.83
0.0034,-1137.7,-1126.71,-1149.29,-1179.2,-1207.28,-1179.2,-1180.42,-1123.66
0.00345,-1139.53,-1129.76,-1163.33,-1177.37,-1207.89,-1178.59,-1184.08,-1126.71
0.0035,-1138.31,-1134.64,-1156.62,-1173.1,-1208.5,-1176.76,-1182.86,-1127.93
0.00355,-1138.92,-1132.2,-1152.95,-1179.81,-1206.05,-1181.03,-1181.03,-1131.59
0.0036,-1134.03,-1132.81,-1157.23,-1181.03,-1209.11,-1181.03,-1182.25,-1121.22
0.00365,-1140.14,-1128.54,-1146.85,-1171.88,-1213.38,-1182.25,-1181.64,-1127.32
0.0037,-1142.58,-1138.31,-1159.06,-1182.25,-1208.5,-1186.52,-1174.32,-1129.76
0.00375,-1138.31,-1127.93,-1152.95,-1172.49,-1204.83,-1185.91,-1180.42,-1130.98
0.0038,-1133.42,-1123.66,-1150.51,-1180.42,-1206.67,-1179.2,-1174.32,-1132.81
0.00385,-1130.98,-1145.02,-1150.51,-1179.81,-1208.5,-1182.25,-1182.25,-1130.98
0.0039,-1139.53,-1124.88,-1143.8,-1177.37,-1209.11,-1183.47,-1176.76,-1130.98
0.00395,-1138.31,-1123.05,-1149.9,-1179.2,-1214.6,-1176.76,-1178.59,-1133.42
0.004,-1137.7,-1129.76,-1148.07,-1180.42,-1200.56,-1188.96,-1176.76,-1129.76
0.00405,-1139.53,-1132.2,-1148.07,-1178.59,-1207.28,-1181.03,-1171.26,-1129.15
0.0041,-1137.08,-1133.42,-1141.36,-1174.32,-1213.38,-1181.64,-1177.98,-1132.2
0.00415,-1142.58,-1133.42,-1160.28,-1185.91,-1207.28,-1181.03,-1170.65,-1133.42
0.0042,-1146.85,-1132.2,-1156.62,-1169.43,-1209.72,-1188.35,-1174.32,-1125.49
0.00425,-1141.36,-1138.92,-1154.17,-1178.59,-1208.5,-1177.98,-1184.08,-1123.66
0.0043,-1139.53,-1132.2,-1150.51,-1171.88,-1218.26,-1184.08,-1180.42,-1122.44
0.00435,-1136.47,-1141.97,-1144.41,-1169.43,-1213.38,-1184.08,-1182.86,-1133.42
0.0044,-1138.31,-1135.86,-1151.73,-1174.93,-1214.6,-1177.98,-1179.81,-1137.08
0.00445,-1142.58,-1133.42,-1150.51,-1171.88,-1213.38,-1179.81,-1182.86,-1131.59
0.0045,-1135.86,-1145.02,-1149.29,-1176.15,-1217.65,-1185.91,-1177.98,-1126.1
0.00455,-1133.42,-1138.31,-1151.12,-1167.6,-1219.48,-1179.81,-1173.71,-1120.61
0.0046,-1140.75,-1135.25,-1148.68,-1182.25,-1217.65,-1179.2,-1177.37,-1133.42
0.00465,-1142.58,-1135.25,-1154.79,-1173.71,-1220.09,-1181.03,-1178.59,-1131.59
0.0047,-1145.63,-1133.42,-1151.12,-1172.49,-1217.65,-1181.03,-1176.15,-1128.54
0.00475,-1138.92,-1141.97,-1142.58,-1178.59,-1213.38,-1184.08,-1176.15,-1132.2
0.0048,-1137.08,-1135.86,-1145.63,-1179.81,-1218.87,-1182.86,-1174.32,-1130.98
0.00485,-1141.36,-1132.2,-1151.12,-1181.03,-1216.43,-1177.37,-1170.65,-1130.98
0.0049,-1135.25,-1140.14,-1156.62,-1173.1,-1213.99,-1173.1,-1176.76,-1128.54
0.00495,-128.784,-134.888,-1146.85,-1176.15,-1218.26,-1182.86,-1172.49,-1134.03
0.005,432.739,412.598,-153.809,-165.405,-210.571,-195.313,-209.961,-192.871
0.00505,321.655,297.852,397.339,385.742,348.511,344.849,327.148,332.031
0.0051,231.934,208.13,289.307,265.503,227.661,230.713,222.168,228.271
0.00515,169.067,155.64,205.688,183.105,142.212,159.912,140.991,147.705
0.0052,103.149,95.8252,137.329,110.474,73.8525,91.5527,74.4629,89.1113
0.00525,56.7627,42.7246,76.2939,52.4902,20.752,33.5693,15.2588,36.0107
0.0053,9.15527,4.88281,31.1279,6.10352,-26.2451,-10.9863,-23.1934,-10.376
0.00535,-25.0244,-23.8037,-16.4795,-31.7383,-59.2041,-54.3213,-61.6455,-37.8418
0.0054,-50.0488,-66.5283,-45.166,-65.3076,-98.877,-86.6699,-101.318,-64.0869
0.00545,-76.9043,-86.0596,-73.2422,-95.2148,-121.46,-103.149,-124.512,-93.9941
0.0055,-102.539,-105.591,-90.9424,-123.291,-147.705,-139.771,-148.926,-124.512
0.00555,-125.122,-128.784,-123.901,-144.043,-179.443,-155.029,-164.795,-140.991
0.0056,-140.381,-147.705,-139.16,-162.964,-195.313,-187.378,-189.209,-153.198
0.00565,-153.198,-166.626,-153.809,-186.157,-219.116,-198.975,-213.013,-173.34
0.0057,-170.288,-189.209,-180.664,-198.975,-234.985,-219.727,-223.999,-185.547
0.00575,-186.157,-197.144,-192.261,-212.402,-249.634,-228.271,-237.427,-200.806
0.0058,-205.078,-214.233,-208.74,-238.037,-264.282,-241.699,-250.244,-211.182
0.00585,-220.337,-224.609,-220.947,-244.141,-270.996,-251.465,-263.672,-236.816
0.0059,-226.44,-236.206,-234.375,-252.075,-289.917,-269.775,-280.151,-238.037
0.00595,-250.244,-245.972,-248.413,-275.879,-303.345,-281.372,-286.255,-252.686
0.006,-262.451,-270.386,-263.672,-283.203,-319.214,-291.748,-299.683,-272.217
0.00605,-268.555,-271.606,-274.048,-300.293,-325.317,-299.683,-310.059,-280.762
0.0061,-289.307,-274.658,-279.541,-310.669,-333.252,-312.5,-319.824,-292.969
0.00615,-291.748,-292.358,-297.241,-319.824,-351.563,-320.435,-341.797,-300.293
0.0062,-305.176,-308.228,-311.279,-336.304,-361.938,-338.135,-334.473,-305.176
0.00625,-305.786,-317.383,-319.214,-341.797,-367.432,-343.628,-348.511,-307.617
0.0063,-325.317,-314.941,-324.707,-352.173,-380.859,-355.835,-360.107,-332.031
0.00635,-332.031,-333.252,-331.421,-360.107,-384.521,-368.652,-371.094,-336.914
0.0064,-344.849,-348.511,-350.342,-372.925,-393.066,-371.704,-371.094,-347.9
0.00645,-353.394,-349.731,-362.549,-382.69,-405.884,-380.859,-382.08,-361.328
0.0065,-365.601,-361.938,-364.38,-389.404,-405.273,-385.132,-388.794,-363.77
0.00655,-369.263,-375.366,-374.146,-397.339,-414.429,-393.066,-397.339,-372.314
0.0066,-378.418,-377.808,-385.132,-401.001,-427.246,-413.818,-404.053,-379.639
0.00665,-393.066,-387.573,-387.573,-411.987,-433.96,-419.312,-420.532,-391.235
0.0067,-389.404,-404.663,-391.846,-423.584,-445.557,-416.26,-424.805,-392.456
0.00675,-399.17,-397.949,-408.936,-430.298,-458.374,-427.856,-426.636,-397.949
0.0068,-405.884,-418.701,-427.246,-438.232,-458.984,-445.557,-440.674,-408.325
0.00685,-414.429,-422.363,-419.312,-451.66,-469.36,-446.167,-439.453,-411.987
0.0069,-429.077,-426.636,-429.688,-446.777,-479.126,-457.153,-449.829,-419.922
0.00695,-430.298,-435.181,-433.96,-464.478,-485.229,-463.867,-463.867,-421.753
0.007,-430.908,-439.453,-440.674,-461.426,-488.892,-466.919,-473.022,-430.298
0.00705,-440.674,-447.998,-446.777,-471.802,-493.774,-475.464,-477.905,-446.777
0.0071,-452.271,-460.205,-457.764,-482.178,-510.254,-482.178,-479.736,-443.726
0.00715,-452.271,-458.984,-468.14,-487.671,-499.268,-489.502,-489.502,-457.153
0.0072,-455.933,-463.867,-472.412,-487.671,-518.799,-490.112,-492.554,-458.984
0.00725,-465.698,-471.802,-474.243,-504.761,-519.409,-499.268,-497.437,-465.698
0.0073,-471.802,-473.633,-483.398,-511.475,-527.954,-509.033,-506.592,-481.567
0.00735,-479.126,-486.45,-495.605,-508.423,-529.785,-508.423,-512.085,-474.243
0.0074,-485.229,-492.554,-493.164,-516.357,-535.889,-524.902,-513.306,-470.581
0.00745,-493.164,-505.981,-505.981,-515.747,-548.096,-521.24,-518.799,-488.281
0.0075,-497.437,-508.423,-507.813,-524.902,-554.199,-531.006,-529.175,-497.437
0.00755,-501.099,-503.54,-507.202,-533.447,-552.979,-541.992,-533.447,-500.488
0.0076,-509.644,-506.592,-513.306,-537.72,-560.303,-539.551,-535.278,-500.488
0.00765,-513.306,-518.188,-523.071,-540.771,-566.406,-536.499,-538.94,-504.15
0.0077,-513.306,-522.461,-531.616,-546.875,-569.458,-547.485,-543.823,-515.137
0.00775,-525.513,-520.63,-540.161,-552.368,-571.289,-552.979,-546.875,-514.526
0.0078,-526.733,-535.889,-534.058,-565.186,-576.172,-560.913,-550.537,-518.188
0.00785,-526.733,-529.175,-539.551,-559.692,-573.12,-556.641,-554.199,-529.785
0.0079,-537.109,-546.265,-548.706,-562.744,-576.172,-570.679,-574.341,-526.123
0.00795,-534.058,-537.109,-558.472,-570.068,-590.82,-574.341,-567.627,-532.227
0.008,-545.044,-543.823,-556.641,-574.341,-593.262,-570.679,-576.782,-535.278
0.00805,-552.979,-559.082,-564.575,-575.562,-602.417,-576.172,-572.51,-538.94
0.0081,-552.368,-549.316,-568.237,-581.665,-604.248,-586.548,-585.938,-547.485
0.00815,-557.861,-549.316,-571.899,-586.548,-607.3,-590.82,-581.665,-544.434
0.0082,-570.068,-563.354,-571.899,-588.989,-602.417,-592.651,-584.106,-548.096
0.00825,-562.744,-562.134,-575.562,-598.145,-613.403,-595.093,-584.717,-553.589
0.0083,-572.51,-567.017,-582.886,-603.638,-610.352,-598.755,-593.262,-566.406
0.00835,-574.341,-573.12,-583.496,-603.027,-620.728,-604.858,-598.145,-563.965
0.0084,-578.613,-578.613,-588.989,-607.91,-628.052,-603.027,-599.976,-574.951
0.00845,-579.224,-579.224,-587.158,-601.807,-634.766,-602.417,-605.469,-573.12
0.0085,-585.327,-583.496,-587.158,-610.962,-629.272,-612.183,-606.689,-575.562
0.00855,-597.534,-587.769,-593.872,-623.779,-632.324,-608.521,-609.131,-581.055
0.0086,-586.548,-582.886,-603.027,-624.39,-638.428,-619.507,-614.014,-575.562
0.00865,-591.431,-582.886,-606.079,-618.286,-638.428,-625,-609.741,-590.82
0.0087,-597.534,-590.82,-608.521,-623.169,-651.855,-622.559,-617.676,-590.82
0.00875,-604.858,-604.858,-601.196,-633.545,-643.921,-623.779,-623.169,-592.041
0.0088,-604.858,-599.976,-606.079,-629.883,-648.804,-626.221,-617.676,-599.976
0.00885,-603.638,-602.417,-608.521,-633.545,-648.804,-628.052,-624.39,-598.145
0.0089,-612.183,-601.807,-618.896,-634.766,-659.79,-639.038,-630.493,-598.145
0.00895,-620.728,-606.079,-621.338,-642.7,-654.297,-631.714,-626.831,-602.417
0.009,-618.286,-623.169,-621.338,-651.855,-666.504,-638.428,-635.376,-601.196
0.00905,-615.845,-612.793,-627.441,-648.804,-660.4,-643.311,-635.986,-606.689
0.0091,-622.559,-615.845,-633.545,-648.804,-656.738,-646.973,-639.648,-608.521
0.00915,-629.883,-614.624,-633.545,-650.024,-672.607,-642.09,-650.024,-612.793
0.0092,-631.104,-621.948,-634.766,-656.738,-661.621,-653.076,-643.311,-612.183
0.00925,-632.324,-623.779,-645.752,-656.128,-667.725,-657.349,-648.804,-615.845
0.0093,-630.493,-622.559,-635.986,-658.569,-676.27,-652.466,-646.362,-610.352
0.00935,-634.766,-626.831,-642.09,-659.18,-673.218,-650.635,-661.011,-616.455
0.0094,-640.869,-632.324,-646.362,-665.894,-674.438,-657.349,-652.466,-629.883
0.00945,-633.545,-632.324,-653.687,-662.842,-683.594,-655.518,-657.349,-626.831
0.0095,-645.142,-634.766,-641.479,-667.114,-685.425,-662.842,-647.583,-632.324
0.00955,-646.973,-639.648,-651.855,-670.776,-687.866,-657.959,-664.063,-629.272
0.0096,-643.921,-640.259,-651.245,-673.828,-688.477,-670.776,-662.842,-627.441
0.00965,-646.362,-640.259,-661.011,-669.556,-686.646,-664.673,-663.452,-626.831
0.0097,-655.518,-641.479,-659.79,-673.218,-687.256,-662.842,-672.607,-628.052
0.00975,-658.569,-647.583,-659.18,-678.711,-690.918,-674.438,-673.218,-634.155
0.0098,-650.635,-651.245,-665.894,-686.646,-683.594,-675.049,-668.945,-634.155
0.00985,-655.518,-648.804,-667.114,-683.594,-700.073,-676.27,-673.828,-636.597
0.0099,-661.621,-649.414,-660.4,-680.542,-692.139,-673.828,-673.828,-638.428
0.00995,-662.842,-656.128,-666.504,-679.932,-701.294,-670.166,-679.321,-646.973
0.01,-659.18,-661.011,-667.725,-684.814,-701.294,-676.27,-678.101,-644.531
0.01005,-661.011,-653.076,-663.452,-687.866,-701.904,-685.425,-681.152,-644.531
0.0101,-664.063,-653.687,-671.997,-691.528,-710.449,-689.697,-686.646,-643.921
0.01015,-657.349,-665.283,-675.659,-686.646,-711.06,-686.646,-686.646,-648.193
0.0102,-666.504,-659.79,-678.101,-681.763,-713.501,-686.646,-675.049,-645.142
0.01025,-670.776,-662.231,-676.27,-698.853,-720.825,-690.308,-690.918,-643.921
0.0103,-671.997,-661.011,-671.997,-703.735,-708.008,-698.853,-693.359,-650.635
0.01035,-670.166,-676.88,-678.101,-698.242,-712.28,-700.073,-693.97,-661.621
0.0104,-677.49,-666.504,-685.425,-702.515,-714.111,-700.684,-692.139,-657.349
0.01045,-682.373,-685.425,-686.035,-701.904,-714.111,-701.904,-698.242,-659.79
0.0105,-679.321,-672.607,-689.087,-699.463,-717.773,-701.904,-695.801,-657.959
0.01055,-684.814,-672.607,-679.321,-700.684,-725.098,-707.397,-693.359,-662.231
0.0106,-682.983,-679.932,-690.308,-708.618,-720.825,-693.359,-694.58,-655.518
0.01065,-678.711,-673.828,-690.918,-708.618,-726.929,-699.463,-694.58,-667.114
0.0107,-678.711,-670.776,-686.646,-710.449,-727.539,-703.735,-687.256,-664.063
0.01075,-685.425,-681.152,-699.463,-708.008,-725.098,-703.125,-697.021,-667.725
0.0108,-691.528,-684.204,-695.19,-705.566,-719.604,-706.787,-703.735,-667.725
0.01085,-686.646,-676.27,-695.19,-723.267,-726.318,-708.618,-704.956,-667.114
0.0109,-692.749,-686.646,-695.801,-705.566,-729.98,-711.67,-704.956,-675.049
0.01095,-690.308,-684.814,-698.853,-717.163,-730.591,-708.618,-706.787,-667.725
0.011,-690.308,-673.828,-701.904,-709.839,-737.915,-705.566,-701.904,-668.335
0.01105,-686.035,-681.763,-697.632,-715.332,-724.487,-712.891,-714.111,-676.88
0.0111,-688.477,-684.814,-692.139,-720.215,-736.084,-714.722,-712.28,-676.88
0.01115,-694.58,-687.866,-698.853,-726.318,-729.98,-719.604,-717.773,-672.607
0.0112,-688.477,-681.152,-704.346,-717.163,-729.98,-716.553,-700.684,-671.387
0.01125,-695.801,-692.139,-701.904,-723.877,-746.46,-722.046,-720.215,-679.932
0.0113,-690.918,-686.646,-710.449,-727.539,-738.525,-715.332,-718.994,-673.828
0.01135,-690.918,-685.425,-706.787,-722.656,-742.188,-715.942,-711.67,-675.049
0.0114,-692.139,-696.411,-709.229,-722.656,-741.577,-723.877,-718.994,-683.594
0.01145,-697.632,-691.528,-706.177,-733.032,-740.356,-717.773,-712.891,-682.983
0.0115,-698.853,-687.866,-712.28,-734.863,-745.239,-724.487,-725.708,-686.035
0.01155,-701.904,-692.749,-708.618,-728.149,-749.512,-717.773,-712.28,-686.035
0.0116,-695.801,-698.242,-708.008,-733.032,-750.732,-720.825,-722.046,-675.659
0.01165,-696.411,-704.956,-707.397,-723.877,-743.408,-726.318,-723.877,-682.373
0.0117,-698.242,-697.021,-711.67,-729.37,-737.305,-729.37,-720.215,-689.087
0.01175,-701.904,-693.97,-706.787,-731.812,-749.512,-723.267,-723.267,-697.021
0.0118,-709.229,-694.58,-704.956,-728.76,-745.239,-727.539,-722.046,-685.425
0.01185,-704.956,-698.853,-714.722,-734.863,-753.174,-725.098,-729.98,-688.477
0.0119,-707.397,-700.684,-719.604,-734.863,-744.629,-718.994,-733.643,-692.139
0.01195,-709.229,-705.566,-712.28,-736.084,-747.681,-731.201,-731.812,-691.528
0.012,-709.839,-700.684,-717.163,-743.408,-754.395,-726.929,-733.032,-696.411
0.01205,-711.06,-699.463,-728.149,-741.577,-742.188,-720.825,-725.708,-695.19
0.0121,-712.891,-700.684,-722.046,-736.694,-748.901,-723.267,-731.812,-697.632
0.01215,-708.618,-704.346,-709.839,-738.525,-745.85,-733.032,-739.136,-695.801
0.0122,-698.853,-704.956,-710.449,-746.46,-753.174,-732.422,-727.539,-699.463
0.01225,-710.449,-703.735,-726.929,-738.525,-755.005,-741.577,-729.98,-701.294
0.0123,-714.722,-700.684,-720.215,-739.136,-748.291,-737.915,-734.863,-690.308
0.01235,-711.06,-709.229,-720.215,-752.563,-748.901,-736.084,-732.422,-701.294
0.0124,-708.618,-711.67,-721.436,-745.239,-752.563,-733.032,-740.967,-701.904
0.01245,-716.553,-706.787,-722.046,-746.46,-754.395,-739.136,-731.812,-700.684
0.0125,-712.28,-713.501,-722.046,-751.343,-756.226,-742.188,-737.915,-700.684
0.01255,-719.604,-711.67,-725.098,-740.967,-759.888,-745.85,-728.149,-694.58
0.0126,-715.332,-709.839,-721.436,-745.239,-758.667,-736.084,-740.356,-700.073
0.01265,-722.656,-711.06,-727.539,-744.629,-756.836,-735.474,-737.915,-703.125
0.0127,-719.604,-712.28,-722.656,-752.563,-759.888,-754.395,-734.863,-691.528
0.01275,-715.332,-712.891,-728.76,-747.07,-759.888,-731.812,-734.253,-709.229
0.0128,-724.487,-704.956,-731.201,-751.953,-756.226,-736.694,-745.85,-708.618
0.01285,-718.994,-705.566,-727.539,-756.226,-753.784,-742.188,-737.305,-708.008
0.0129,-718.994,-709.229,-726.929,-740.356,-765.991,-743.408,-739.746,-700.684
0.01295,-725.098,-715.332,-726.318,-742.188,-765.381,-741.577,-750.122,-708.008
0.013,-726.929,-715.942,-725.098,-747.681,-761.719,-745.85,-740.967,-703.125
0.01305,-723.877,-712.28,-726.929,-751.343,-753.784,-742.798,-740.967,-709.229
0.0131,-726.318,-714.111,-718.994,-752.563,-760.498,-746.46,-734.253,-708.008
0.01315,-728.149,-714.111,-727.539,-756.226,-768.433,-751.343,-750.122,-702.515
0.0132,-727.539,-720.215,-737.305,-742.798,-763.55,-750.732,-750.122,-706.177
0.01325,-725.098,-717.773,-722.046,-753.784,-768.433,-750.122,-747.07,-710.449
0.0133,-722.656,-722.656,-725.708,-751.343,-770.874,-745.239,-743.408,-711.06
0.01335,-726.929,-717.773,-727.539,-748.901,-767.822,-745.239,-747.07,-709.839
0.0134,-724.487,-715.332,-737.915,-756.226,-772.095,-748.291,-744.629,-707.397
0.01345,-728.149,-725.098,-732.422,-758.667,-773.315,-745.85,-745.239,-721.436
0.0135,-729.98,-724.487,-737.915,-756.836,-769.043,-747.681,-752.563,-709.839
0.01355,-733.032,-716.553,-735.474,-760.498,-770.874,-748.291,-744.629,-702.515
0.0136,-725.098,-724.487,-736.084,-748.901,-769.043,-746.46,-747.681,-704.346
0.01365,-731.812,-724.487,-722.656,-755.005,-766.602,-742.188,-752.563,-711.67
0.0137,-729.98,-720.825,-731.812,-765.381,-769.653,-751.953,-742.188,-710.449
0.01375,-720.215,-722.046,-747.681,-751.343,-771.484,-749.512,-753.174,-716.553
0.0138,-728.149,-723.267,-734.253,-756.836,-769.653,-751.953,-751.343,-711.06
0.01385,-728.149,-728.76,-736.084,-753.784,-772.705,-744.019,-753.784,-716.553
0.0139,-723.267,-714.722,-737.305,-759.277,-770.874,-750.732,-749.512,-711.06
0.01395,-727.539,-719.604,-736.694,-768.433,-763.55,-749.512,-747.681,-709.839
0.014,-722.656,-720.215,-747.681,-756.836,-772.095,-747.07,-744.019,-711.67
0.01405,-734.253,-724.487,-732.422,-751.343,-779.419,-750.732,-743.408,-717.773
0.0141,-731.812,-722.656,-734.863,-759.277,-777.588,-747.07,-753.784,-715.332
0.01415,-731.812,-737.305,-739.746,-762.939,-768.433,-745.85,-748.901,-714.722
0.0142,-728.149,-721.436,-733.643,-757.446,-776.367,-755.005,-751.343,-715.332
0.01425,-727.539,-728.76,-740.356,-759.888,-769.653,-755.615,-755.615,-709.229
0.0143,-726.929,-721.436,-741.577,-765.991,-770.264,-753.784,-748.291,-723.267
0.01435,-725.098,-723.877,-740.967,-760.498,-772.095,-751.343,-757.446,-716.553
0.0144,-731.201,-726.318,-739.746,-759.888,-772.705,-759.888,-751.953,-719.604
0.01445,-733.032,-720.215,-747.07,-760.498,-771.484,-745.85,-762.939,-711.06
0.0145,-734.253,-728.76,-745.239,-765.381,-776.367,-748.901,-756.836,-712.28
0.01455,-728.149,-728.76,-740.356,-759.277,-778.809,-759.277,-756.836,-712.28
0.0146,-726.318,-726.929,-741.577,-760.498,-778.198,-759.888,-750.732,-717.163
