8.50E-04,-1019.9,-1019.29,-1012.57,-1018.07,-1014.4,-1019.29,-1019.9,-1030.27,-1024.78,-1016.85,-1033.94,-1026,-1026,-1030.88,-1029.05
9.00E-04,-1015.01,-1018.68,-1027.22,-1024.78,-1017.46,-1013.79,-1016.85,-1017.46,-1030.88,-1029.05,-1021.12,-1033.94,-1025.39,-1017.46,-1032.1
9.50E-04,-1024.17,-1025.39,-1018.68,-1021.12,-1010.74,-1027.22,-1030.88,-1018.07,-1028.44,-1026,-1026.61,-1018.68,-1028.44,-1038.21,-1036.38
0.001,-1026,-1009.52,-1018.07,-1011.35,-1008.91,-1016.24,-1021.12,-1016.24,-1025.39,-1030.27,-1030.88,-1029.66,-1026.61,-1028.44,-1026
0.00105,-1021.12,-1020.51,-1018.07,-1018.07,-1015.01,-1021.73,-1034.55,-1018.68,-1029.05,-1024.78,-1022.34,-1025.39,-1023.56,-1024.78,-1038.82
0.0011,-1027.22,-1017.46,-1021.12,-1030.27,-1009.52,-1019.9,-1014.4,-1022.95,-1023.56,-1034.55,-1029.05,-1027.83,-1035.77,-1022.95,-1027.22
0.00115,-1020.51,-1015.63,-1023.56,-1015.63,-1011.96,-1018.68,-1020.51,-1024.78,-1036.99,-1022.34,-1018.68,-1019.29,-1031.49,-1030.27,-1025.39
0.0012,-1023.56,-1010.13,-1021.12,-1025.39,-1011.96,-1026,-1010.74,-1028.44,-1021.73,-1038.82,-1027.83,-1023.56,-1030.88,-1035.77,-1030.27
0.00125,-1020.51,-1023.56,-1022.95,-1017.46,-1021.12,-1022.34,-1019.9,-1024.17,-1024.17,-1018.07,-1029.66,-1021.12,-1034.55,-1034.55,-1030.88
0.0013,-1022.34,-1018.07,-1015.01,-1027.22,-1011.96,-1017.46,-1025.39,-1029.05,-1016.85,-1029.66,-1033.33,-1029.05,-1029.05,-1028.44,-1025.39
0.00135,-1021.73,-1018.68,-1019.29,-1020.51,-1022.34,-1010.74,-1027.22,-1019.9,-1022.95,-1034.55,-1034.55,-1035.77,-1026.61,-1034.55,-1027.83
0.0014,-1015.01,-1017.46,-1020.51,-1019.9,-1016.85,-1020.51,-1018.68,-1022.34,-1023.56,-1029.05,-1024.78,-1023.56,-1029.05,-1038.82,-1021.73
0.00145,-1020.51,-1013.18,-1013.79,-1026,-1018.07,-1019.29,-1018.68,-1025.39,-1018.07,-1018.68,-1023.56,-1024.17,-1024.78,-1027.22,-1030.88
0.0015,-1021.73,-1015.63,-1025.39,-1023.56,-1016.24,-1015.01,-1016.85,-1026.61,-1024.17,-1025.39,-1022.95,-1024.78,-1026,-1022.34,-1032.1
0.00155,-1022.34,-1004.03,-1023.56,-1023.56,-1026.61,-1011.96,-1024.17,-1021.73,-1026,-1024.78,-1029.66,-1024.78,-1030.27,-1027.83,-1024.78
0.0016,-1028.44,-1022.34,-1024.17,-1020.51,-1012.57,-1022.34,-1019.29,-1013.18,-1019.29,-1022.95,-1024.17,-1024.17,-1029.05,-1021.12,-1019.9
0.00165,-1019.29,-1009.52,-1023.56,-1026.61,-1013.18,-1018.68,-1022.95,-1011.96,-1029.66,-1024.17,-1027.83,-1025.39,-1024.17,-1030.27,-1029.05
0.0017,-1019.9,-1012.57,-1022.95,-1018.68,-1013.18,-1024.17,-1019.9,-1027.83,-1027.83,-1026,-1024.17,-1026,-1029.66,-1030.88,-1021.12
0.00175,-1018.07,-1018.68,-1027.22,-1010.74,-1014.4,-1015.63,-1029.05,-1025.39,-1021.12,-1033.33,-1029.66,-1016.24,-1029.05,-1021.12,-1029.05
0.0018,-1029.66,-1024.78,-1025.39,-1019.29,-1021.12,-1013.18,-1016.85,-1028.44,-1015.01,-1029.66,-1025.39,-1026.61,-1024.17,-1019.29,-1021.12
0.00185,-1021.12,-1016.85,-1016.85,-1016.24,-1013.79,-1017.46,-1017.46,-1030.27,-1018.07,-1023.56,-1028.44,-1036.99,-1023.56,-1023.56,-1028.44
0.0019,-1019.29,-1014.4,-1022.34,-1030.27,-1019.29,-1028.44,-1023.56,-1033.33,-1026.61,-1031.49,-1036.38,-1027.22,-1033.94,-1031.49,-1024.78
0.00195,-1016.85,-1019.9,-1024.78,-1019.9,-1022.34,-1032.71,-1027.22,-1029.05,-1017.46,-1033.94,-1022.34,-1024.78,-1027.83,-1029.05,-1026.61
0.002,-1014.4,-1011.35,-1020.51,-1022.95,-1010.13,-1019.9,-1022.95,-1024.78,-1022.34,-1031.49,-1034.55,-1024.17,-1032.71,-1030.27,-1032.1
0.00205,-1027.22,-1012.57,-1027.83,-1023.56,-1016.24,-1013.18,-1022.95,-1026,-1020.51,-1024.17,-1037.6,-1029.05,-1019.9,-1028.44,-1043.7
0.0021,-1019.9,-1013.18,-1027.83,-1018.68,-1011.35,-1027.22,-1025.39,-1018.68,-1018.07,-1027.22,-1022.95,-1027.83,-1033.33,-1035.77,-1024.78
0.00215,-1021.12,-1019.29,-1019.9,-1016.85,-1021.73,-1018.68,-1021.73,-1018.68,-1021.12,-1029.05,-1033.94,-1035.16,-1024.78,-1029.05,-1030.88
0.0022,-1021.12,-1015.01,-1025.39,-1012.57,-1013.18,-1015.01,-1026,-1029.66,-1020.51,-1034.55,-1030.88,-1029.66,-1033.94,-1035.77,-1021.73
0.00225,-1016.24,-1016.85,-1016.24,-1025.39,-1015.63,-1020.51,-1019.29,-1019.29,-1027.22,-1020.51,-1026.61,-1021.73,-1029.66,-1030.27,-1029.05
0.0023,-1018.07,-1023.56,-1026,-1026.61,-1019.9,-1021.73,-1025.39,-1025.39,-1015.63,-1029.05,-1019.9,-1022.34,-1029.66,-1027.83,-1027.83
0.00235,-1027.83,-1027.22,-1018.68,-1022.34,-1010.13,-1015.01,-1029.66,-1027.83,-1020.51,-1027.83,-1031.49,-1032.71,-1023.56,-1027.22,-1032.1
0.0024,-1026,-1011.35,-1021.12,-1027.22,-1010.74,-1024.17,-1020.51,-1030.27,-1026,-1024.17,-1024.78,-1019.9,-1025.39,-1021.73,-1027.22
0.00245,-1013.79,-1020.51,-1015.63,-1013.18,-1021.73,-1019.9,-1030.27,-1018.07,-1027.22,-1026,-1024.78,-1027.22,-1026.61,-1036.38,-1029.05
0.0025,-1018.68,-1015.01,-1021.73,-1024.17,-1008.3,-1013.18,-1022.95,-1029.66,-1033.33,-1026,-1034.55,-1021.73,-1029.66,-1036.99,-1020.51
0.00255,-1024.17,-1013.79,-1025.39,-1023.56,-1013.18,-1024.78,-1022.95,-1019.29,-1019.9,-1026.61,-1029.05,-1035.77,-1032.1,-1029.05,-1026.61
0.0026,-1023.56,-1016.24,-1015.01,-1035.16,-1008.3,-1019.29,-1022.34,-1022.95,-1027.83,-1029.66,-1030.27,-1019.29,-1030.27,-1029.05,-1024.78
0.00265,-1027.83,-1012.57,-1016.24,-1026,-1021.73,-1018.07,-1021.73,-1021.12,-1017.46,-1030.88,-1022.34,-1023.56,-1030.27,-1037.6,-1029.05
0.0027,-1024.17,-1021.12,-1029.66,-1019.9,-1008.91,-1023.56,-1022.95,-1016.85,-1027.83,-1024.78,-1035.77,-1029.05,-1033.33,-1024.17,-1033.94
0.00275,-1026.61,-1018.68,-1022.34,-1024.78,-1009.52,-1016.85,-1033.94,-1022.95,-1022.34,-1021.12,-1033.94,-1026.61,-1029.05,-1024.78,-1023.56
0.0028,-1019.29,-1018.07,-1022.34,-1022.95,-1021.12,-1022.95,-1032.1,-1027.22,-1025.39,-1029.66,-1027.22,-1030.27,-1023.56,-1035.16,-1026.61
0.00285,-1017.46,-1016.24,-1024.17,-1017.46,-1017.46,-1024.17,-1021.12,-1026.61,-1024.78,-1029.05,-1022.95,-1026,-1030.27,-1027.22,-1031.49
0.0029,-1017.46,-1023.56,-1019.9,-1026,-1017.46,-1026.61,-1028.44,-1022.95,-1029.05,-1016.24,-1031.49,-1025.39,-1030.88,-1039.43,-1016.85
0.00295,-1022.95,-1030.27,-1012.57,-1021.73,-1008.91,-1016.24,-1038.21,-1031.49,-1020.51,-1023.56,-1021.73,-1022.95,-1030.27,-1028.44,-1038.21
0.003,-1013.79,-1018.68,-1021.73,-1021.12,-1013.18,-1026,-1022.95,-1022.95,-1026.61,-1024.17,-1019.9,-1027.22,-1028.44,-1021.12,-1028.44
0.00305,-1015.01,-1016.24,-1022.34,-1016.85,-1012.57,-1018.07,-1016.85,-1029.05,-1024.17,-1026.61,-1027.22,-1027.22,-1025.39,-1030.88,-1026.61
0.0031,-1011.35,-1018.68,-1013.18,-1018.07,-1019.29,-1029.66,-1027.22,-1023.56,-1021.73,-1038.21,-1028.44,-1016.85,-1036.38,-1035.16,-1023.56
0.00315,-1013.18,-1016.24,-1024.78,-1026.61,-1016.24,-1017.46,-1022.95,-1024.17,-1022.34,-1021.73,-1029.66,-1025.39,-1024.17,-1033.94,-1025.39
0.0032,-1011.35,-1018.68,-1028.44,-1020.51,-1013.18,-1023.56,-1021.12,-1027.22,-1028.44,-1022.34,-1021.73,-1025.39,-1030.88,-1026.61,-1036.99
0.00325,-1018.68,-1017.46,-1027.22,-1030.27,-1012.57,-1024.78,-1021.73,-1023.56,-1027.83,-1026,-1027.83,-1030.27,-1029.05,-1029.05,-1036.38
0.0033,-1022.95,-1021.12,-1019.9,-1020.51,-1013.79,-1025.39,-1021.73,-1027.22,-1019.29,-1019.29,-1021.73,-1027.22,-1014.4,-1033.33,-1024.78
0.00335,-1022.34,-1013.18,-1024.78,-1022.95,-1020.51,-1020.51,-1020.51,-1024.78,-1026.61,-1026,-1018.68,-1029.05,-1031.49,-1037.6,-1022.34
0.0034,-1013.18,-1020.51,-1018.07,-1025.39,-1020.51,-1007.08,-1016.24,-1018.07,-1018.07,-1021.12,-1029.05,-1021.12,-1031.49,-1028.44,-1030.27
0.00345,-1014.4,-1017.46,-1025.39,-1020.51,-1011.35,-1013.18,-1029.66,-1026,-1021.12,-1029.05,-1027.83,-1032.71,-1035.16,-1022.34,-1034.55
0.0035,-1016.24,-1018.68,-1017.46,-1021.73,-1015.01,-1017.46,-1027.22,-1033.33,-1025.39,-1030.88,-1032.71,-1027.22,-1029.66,-1034.55,-1019.9
0.00355,-1016.85,-1016.85,-1015.63,-1008.3,-1019.29,-1023.56,-1019.29,-1022.34,-1029.05,-1023.56,-1030.88,-1019.29,-1024.17,-1024.17,-1023.56
0.0036,-1019.9,-1021.73,-1022.95,-1029.66,-1016.24,-1024.17,-1027.83,-1025.39,-1022.34,-1030.27,-1023.56,-1019.9,-1030.27,-1028.44,-1024.17
0.00365,-1023.56,-1021.12,-1020.51,-1021.73,-1008.91,-1011.96,-1025.39,-1023.56,-1019.9,-1038.82,-1026,-1022.95,-1032.71,-1035.16,-1020.51
0.0037,-1017.46,-1003.42,-1020.51,-1025.39,-1007.08,-1017.46,-1024.78,-1019.9,-1028.44,-1027.83,-1030.27,-1027.83,-1027.22,-1026.61,-1026
0.00375,-1019.9,-1013.79,-1026.61,-1024.78,-1016.85,-1028.44,-1028.44,-1030.27,-1021.12,-1021.73,-1026.61,-1029.66,-1032.71,-1027.83,-1026
0.0038,-1023.56,-1021.12,-1022.95,-1028.44,-1019.9,-1027.22,-1025.39,-1025.39,-1027.83,-1019.29,-1030.88,-1030.88,-1029.66,-1022.34,-1027.22
0.00385,-1021.73,-1017.46,-1020.51,-1021.12,-1014.4,-1023.56,-1021.12,-1033.33,-1021.73,-1022.95,-1029.05,-1020.51,-1027.83,-1024.78,-1030.88
0.0039,-1013.79,-1016.24,-1015.63,-1011.96,-1019.29,-1021.12,-1032.71,-1018.68,-1026.61,-1027.22,-1038.21,-1027.83,-1033.94,-1022.34,-1029.66
0.00395,-1021.12,-1018.68,-1029.66,-1022.95,-1012.57,-1018.68,-1026,-1022.34,-1019.9,-1027.22,-1020.51,-1022.95,-1024.78,-1024.17,-1029.05
0.004,-1022.95,-1021.73,-1022.34,-1008.91,-1009.52,-1018.68,-1029.05,-1022.95,-1020.51,-1035.77,-1013.79,-1016.85,-1020.51,-1026,-1041.87
0.00405,-1024.17,-1007.69,-1018.68,-1027.83,-1012.57,-1022.34,-1018.07,-1030.88,-1023.56,-1020.51,-1027.22,-1021.73,-1037.6,-1028.44,-1015.01
0.0041,-1021.12,-1009.52,-1023.56,-1016.85,-1014.4,-1011.96,-1025.39,-1027.22,-1026.61,-1022.95,-1029.05,-1021.73,-1033.33,-1027.22,-1024.78
0.00415,-1018.68,-1012.57,-1015.63,-1016.85,-1021.73,-1018.07,-1027.22,-1024.78,-1037.6,-1024.17,-1030.88,-1035.77,-1024.17,-1036.38,-1027.83
0.0042,-1014.4,-1007.69,-1020.51,-1025.39,-1018.68,-1022.95,-1025.39,-1013.79,-1019.29,-1016.85,-1024.17,-1025.39,-1029.66,-1029.66,-1025.39
0.00425,-1018.07,-1007.69,-1015.63,-1021.73,-1015.01,-1026.61,-1029.05,-1016.85,-1019.29,-1035.77,-1032.1,-1017.46,-1030.88,-1022.95,-1029.05
0.0043,-1021.73,-1011.35,-1028.44,-1022.34,-1018.07,-1013.79,-1021.73,-1023.56,-1025.39,-1035.16,-1022.34,-1032.1,-1023.56,-1033.94,-1024.78
0.00435,-1022.34,-1014.4,-1011.96,-1015.63,-1022.95,-1028.44,-1018.07,-1019.29,-1030.88,-1030.88,-1024.17,-1033.94,-1029.66,-1025.39,-1027.83
0.0044,-1022.34,-1015.01,-1022.34,-1021.73,-1016.85,-1018.07,-1017.46,-1029.66,-1032.1,-1027.83,-1032.71,-1026.61,-1027.22,-1021.12,-1028.44
0.00445,-1023.56,-1005.86,-1015.63,-1020.51,-1011.96,-1026,-1025.39,-1022.34,-1026.61,-1022.34,-1030.27,-1029.05,-1021.73,-1018.68,-1030.27
0.0045,-1000.98,-1016.24,-1008.3,-1015.63,-1019.9,-1020.51,-1016.85,-1029.05,-1016.85,-1029.66,-1025.39,-1026.61,-1029.05,-1031.49,-1023.56
0.00455,-1018.07,-1010.13,-1019.9,-1012.57,-1012.57,-1019.29,-1033.94,-1014.4,-1019.29,-1026.61,-1024.78,-1024.17,-1036.38,-1032.71,-1025.39
0.0046,-1016.24,-1018.07,-1021.12,-1016.24,-1017.46,-1026,-1025.39,-1026,-1015.63,-1030.27,-1024.17,-1030.27,-1029.66,-1028.44,-1033.33
0.00465,-1024.17,-1026.61,-1023.56,-1019.29,-1008.91,-1018.68,-1020.51,-1024.78,-1024.78,-1026,-1024.78,-1029.66,-1024.17,-1033.94,-1029.66
0.0047,-1015.63,-1015.01,-1024.78,-1021.12,-1015.01,-1015.63,-1030.27,-1018.68,-1019.9,-1026,-1030.88,-1022.34,-1030.88,-1031.49,-1021.12
0.00475,-1026,-1017.46,-1021.12,-1018.68,-1012.57,-1019.29,-1030.27,-1024.17,-1019.29,-1022.95,-1035.77,-1021.73,-1024.78,-1034.55,-1030.88
0.0048,-1010.74,-1013.79,-1021.73,-1032.71,-1014.4,-1024.78,-1018.07,-1026,-1024.78,-1024.78,-1025.39,-1037.6,-1021.73,-1018.68,-1036.99
0.00485,-1024.78,-1019.9,-1022.34,-1029.66,-1021.12,-1029.05,-1024.17,-1025.39,-1024.17,-1027.83,-1032.71,-1022.95,-1028.44,-1027.83,-1023.56
0.0049,-1016.85,-1015.01,-1022.34,-1019.9,-1007.08,-1012.57,-1029.05,-1025.39,-1023.56,-1022.95,-1024.17,-1030.27,-1023.56,-1033.94,-1027.22
0.00495,-1015.01,-1015.63,-1015.01,-1016.24,-1014.4,-1018.68,-1024.17,-1030.27,-1025.39,-1027.22,-1025.39,-1025.39,-1032.1,-1035.16,-1029.66
0.005,-1021.73,-1009.52,-1022.34,-1012.57,-1012.57,-1025.39,-1025.39,-1018.68,-1029.05,-1024.17,-1038.21,-1021.73,-1032.71,-1032.1,-1026.61
0.00505,-1018.07,-1014.4,-1021.12,-1019.9,-1016.24,-1014.4,-1026,-1027.83,-1020.51,-1023.56,-1034.55,-1024.78,-1030.88,-1027.83,-1036.38
0.0051,-1022.95,-1015.01,-1018.07,-1014.4,-1013.79,-1019.9,-1026,-1016.85,-1033.33,-1034.55,-1016.85,-1019.9,-1038.21,-1030.27,-1028.44
0.00515,-1015.63,-1018.68,-1018.68,-1015.01,-1016.24,-1022.95,-1016.85,-1022.95,-1030.88,-1024.78,-1021.73,-1029.66,-1032.1,-1026,-1035.77
0.0052,-1015.01,-1013.18,-1031.49,-1023.56,-1015.63,-1018.07,-1029.66,-1021.12,-1027.22,-1024.78,-1018.07,-1032.1,-1019.9,-1033.33,-1020.51
0.00525,-1018.07,-1007.69,-1021.73,-1026.61,-1013.79,-1021.12,-1032.1,-1032.1,-1023.56,-1027.22,-1030.27,-1027.22,-1024.78,-1034.55,-1026.61
0.0053,-1019.9,-1022.95,-1016.24,-1026,-1008.91,-1017.46,-1029.05,-1025.39,-1025.39,-1022.34,-1023.56,-1023.56,-1035.16,-1037.6,-1034.55
0.00535,-1026,-1021.73,-1029.05,-1013.79,-1015.63,-1021.12,-1023.56,-1027.22,-1023.56,-1020.51,-1025.39,-1020.51,-1023.56,-1033.33,-1021.12
0.0054,-1016.85,-1016.24,-1022.34,-1029.05,-1016.24,-1013.79,-1025.39,-1021.73,-1023.56,-1025.39,-1030.27,-1024.78,-1037.6,-1031.49,-1035.77
0.00545,-1015.63,-1024.17,-1022.34,-1013.79,-1016.24,-1010.13,-1021.12,-1016.24,-1022.95,-1025.39,-1023.56,-1028.44,-1030.88,-1033.33,-1026.61
0.0055,-1028.44,-1024.17,-1024.78,-1024.78,-1016.85,-1016.85,-1023.56,-1029.66,-1026.61,-1026.61,-1021.12,-1016.24,-1029.66,-1029.05,-1022.95
0.00555,-1022.95,-1024.78,-1019.29,-1022.34,-1015.01,-1021.12,-1025.39,-1017.46,-1027.83,-1026,-1028.44,-1021.73,-1029.66,-1036.99,-1029.66
0.0056,-1018.68,-1024.17,-1019.29,-1024.78,-1022.34,-1019.9,-1029.05,-1024.17,-1024.78,-1033.33,-1026.61,-1019.9,-1032.71,-1022.34,-1032.71
0.00565,-1021.73,-1016.24,-1024.17,-1022.34,-1016.85,-1018.68,-1026.61,-1026.61,-1014.4,-1024.17,-1024.78,-1024.17,-1029.66,-1036.38,-1032.71
0.0057,-1022.34,-1011.35,-1029.66,-1022.95,-1013.79,-1018.07,-1024.17,-1023.56,-1027.83,-1023.56,-1024.78,-1019.29,-1029.66,-1026,-1022.34
0.00575,-1011.96,-1003.42,-1024.78,-1019.29,-1014.4,-1026.61,-1030.88,-1018.07,-1024.17,-1029.66,-1029.05,-1025.39,-1023.56,-1030.88,-1030.88
0.0058,-1024.78,-1016.85,-1019.9,-1019.9,-1012.57,-1019.9,-1023.56,-1020.51,-1026.61,-1027.83,-1027.83,-1018.07,-1020.51,-1030.88,-1030.27
0.00585,-1022.95,-1017.46,-1020.51,-1021.12,-1020.51,-1027.83,-1013.79,-1018.07,-1022.34,-1028.44,-1036.99,-1030.27,-1032.71,-1027.22,-1026.61
0.0059,-1022.95,-1021.12,-1023.56,-1025.39,-1013.18,-1024.17,-1025.39,-1018.07,-1022.34,-1029.05,-1033.33,-1021.73,-1030.27,-1030.88,-1024.78
0.00595,-1016.85,-1017.46,-1023.56,-1013.79,-1005.86,-1015.01,-1027.22,-1027.22,-1028.44,-1022.95,-1027.83,-1034.55,-1033.33,-1032.71,-1023.56
0.006,-1021.73,-1007.69,-1018.07,-1022.34,-1016.85,-1011.96,-1026.61,-1026.61,-1024.17,-1021.12,-1035.16,-1030.27,-1031.49,-1022.34,-1022.34
0.00605,-1016.85,-1012.57,-1012.57,-1016.85,-1013.18,-1020.51,-1024.17,-1028.44,-1021.73,-1026,-1033.94,-1025.39,-1033.33,-1032.1,-1024.78
0.0061,-1026,-1014.4,-1018.07,-1018.68,-1015.01,-1019.9,-1021.73,-1026,-1024.78,-1024.78,-1026.61,-1026.61,-1024.78,-1024.78,-1029.05
0.00615,-1015.63,-1018.07,-1021.12,-1017.46,-1021.73,-1015.63,-1019.29,-1029.66,-1023.56,-1032.1,-1027.22,-1023.56,-1036.38,-1025.39,-1029.05
0.0062,-1018.68,-1015.63,-1026,-1025.39,-1016.85,-1015.63,-1022.95,-1030.27,-1030.88,-1033.94,-1024.17,-1024.17,-1031.49,-1031.49,-1026
0.00625,-1026,-1005.86,-1016.85,-1030.88,-1010.13,-1020.51,-1024.17,-1029.05,-1028.44,-1028.44,-1033.33,-1027.83,-1031.49,-1024.17,-1030.27
0.0063,-1018.68,-1022.34,-1026.61,-1022.95,-1021.12,-1011.35,-1016.85,-1022.34,-1015.01,-1029.05,-1024.78,-1021.12,-1021.12,-1021.73,-1021.12
0.00635,-1015.01,-1017.46,-1022.95,-1016.24,-1012.57,-1015.01,-1021.12,-1016.24,-1026.61,-1029.05,-1026,-1028.44,-1022.95,-1035.16,-1018.07
0.0064,-1021.73,-1023.56,-1017.46,-1014.4,-1016.85,-1026.61,-1024.78,-1026,-1019.9,-1022.95,-1032.1,-1025.39,-1021.12,-1035.77,-1025.39
0.00645,-1018.68,-1021.73,-1026,-1021.73,-1015.01,-1019.9,-1026,-1022.34,-1021.73,-1015.01,-1033.94,-1026.61,-1023.56,-1033.33,-1022.34
0.0065,-1016.24,-1024.17,-1015.63,-1022.34,-1018.07,-1017.46,-1018.68,-1024.78,-1024.17,-1033.94,-1028.44,-1029.05,-1026,-1024.17,-1019.29
0.00655,-1028.44,-1005.86,-1030.88,-1020.51,-1009.52,-1011.35,-1023.56,-1022.95,-1030.88,-1026.61,-1026,-1029.66,-1029.05,-1022.34,-1021.12
0.0066,-1009.52,-1012.57,-1021.73,-1022.34,-1011.35,-1028.44,-1023.56,-1016.24,-1023.56,-1025.39,-1026.61,-1030.27,-1032.1,-1033.94,-1034.55
0.00665,-1016.24,-1016.24,-1036.38,-1026.61,-1017.46,-1010.13,-1019.29,-1017.46,-1026.61,-1029.05,-1026,-1022.95,-1035.77,-1024.17,-1022.34
0.0067,-1023.56,-1016.24,-1013.18,-1013.79,-1026,-1016.85,-1024.78,-1021.12,-1024.78,-1033.94,-1028.44,-1027.22,-1032.1,-1026,-1021.73
0.00675,-1026,-1021.73,-1022.95,-1014.4,-1013.18,-1017.46,-1021.73,-1016.85,-1019.29,-1020.51,-1030.27,-1026,-1023.56,-1028.44,-1029.05
0.0068,-1018.68,-1011.96,-1019.29,-1013.18,-1010.13,-1016.24,-1015.01,-1019.9,-1023.56,-1021.73,-1033.33,-1026,-1032.1,-1029.66,-1025.39
0.00685,-1018.07,-1014.4,-1013.79,-1022.34,-1008.3,-1022.95,-1026,-1026,-1022.34,-1029.05,-1029.05,-1026,-1019.9,-1034.55,-1035.77
0.0069,-1023.56,-1009.52,-1021.73,-1016.24,-1028.44,-1026,-1019.29,-1014.4,-1018.07,-1026.61,-1026.61,-1026,-1028.44,-1041.87,-1030.88
0.00695,-1030.27,-1022.95,-1021.73,-1018.07,-1021.73,-1013.79,-1026.61,-1019.9,-1025.39,-1031.49,-1032.71,-1023.56,-1029.05,-1022.34,-1031.49
0.007,-1014.4,-1016.24,-1024.78,-1029.05,-1006.47,-1027.22,-1014.4,-1021.73,-1024.17,-1018.68,-1030.27,-1026,-1024.17,-1021.73,-1029.66
0.00705,-1022.95,-1012.57,-1016.24,-1022.34,-1011.35,-1018.68,-1018.68,-1032.1,-1022.34,-1025.39,-1027.22,-1030.27,-1032.1,-1026.61,-1033.33
0.0071,-1025.39,-1013.18,-1021.73,-1018.68,-1017.46,-1030.27,-1024.17,-1016.24,-1024.78,-1027.22,-1025.39,-1031.49,-1027.83,-1036.99,-1032.1
0.00715,-1015.63,-1011.96,-1027.22,-1022.95,-1012.57,-1021.12,-1027.83,-1022.34,-1032.71,-1025.39,-1030.27,-1022.95,-1030.88,-1033.33,-1026.61
0.0072,-1020.51,-1009.52,-1022.95,-1022.34,-1015.63,-1019.9,-1018.68,-1025.39,-1024.17,-1035.77,-1032.1,-1020.51,-1026.61,-1023.56,-1035.77
0.00725,-1015.63,-1018.07,-1016.85,-1010.74,-1016.24,-1030.88,-1019.9,-1029.05,-1016.24,-1033.33,-1032.71,-1024.17,-1033.33,-1027.83,-1021.12
0.0073,-1021.73,-1011.96,-1015.63,-1025.39,-1010.13,-1022.34,-1033.33,-1019.29,-1024.78,-1026.61,-1029.66,-1030.88,-1034.55,-1019.29,-1030.88
0.00735,-1026.61,-1010.74,-1019.29,-1011.96,-1018.68,-1024.17,-1025.39,-1027.83,-1021.12,-1021.12,-1023.56,-1019.29,-1034.55,-1036.38,-1026.61
