0,-0.0122946,-0.00915486,-0.0143117,-0.0130428,-0.016211,-0.0399275,-0.0196124,-0.0218949,-0.0260525
5.00E-05,-0.0161063,-0.00884181,-0.0129554,-0.0123454,-0.0209181,-0.0372928,-0.0222662,-0.0211884,-0.0238637
1.00E-04,-0.0208885,-0.00929708,-0.0125479,-0.0126891,-0.0241216,-0.0353852,-0.0261484,-0.0209677,-0.0221694
1.50E-04,-0.0252967,-0.0107568,-0.0126998,-0.0128763,-0.0232584,-0.0338492,-0.0303353,-0.0205557,-0.0215987
2.00E-04,-0.0281535,-0.0142785,-0.0124786,-0.0130529,-0.0191243,-0.0315711,-0.0325889,-0.0205406,-0.0213339
2.50E-04,-0.0283431,-0.0176526,-0.0119391,-0.0134281,-0.015654,-0.028558,-0.0321383,-0.0221055,-0.0199394
3.00E-04,-0.023864,-0.0192823,-0.0125815,-0.0144801,-0.0142718,-0.0255809,-0.0308323,-0.0231042,-0.017068
3.50E-04,-0.0173794,-0.0207756,-0.0159357,-0.0154437,-0.0143543,-0.0254629,-0.0318513,-0.0232772,-0.0130685
4.00E-04,-0.0136322,-0.0226872,-0.0193,-0.0153976,-0.0152523,-0.0267606,-0.0337317,-0.0230263,-0.00822395
4.50E-04,-0.0129517,-0.025155,-0.0202861,-0.0144059,-0.0147535,-0.0266102,-0.0335305,-0.0203381,-0.00476853
5.00E-04,-0.0143349,-0.0263757,-0.0176282,-0.0134245,-0.0122654,-0.0255789,-0.0305699,-0.0154837,-0.00397991
5.50E-04,-0.0168347,-0.0258913,-0.0124863,-0.0136574,-0.00946845,-0.0264307,-0.0266037,-0.012474,-0.00476792
6.00E-04,-0.0189186,-0.0244678,-0.007805,-0.0130506,-0.0107188,-0.0270272,-0.0247422,-0.0146064,-0.00472821
6.50E-04,-0.0182646,-0.0214627,-0.00600001,-0.0120036,-0.0153611,-0.0256389,-0.025297,-0.0188503,-0.00586423
7.00E-04,-0.0153226,-0.0169178,-0.00688341,-0.0130366,-0.0181966,-0.0258928,-0.0278091,-0.0222131,-0.00844209
7.50E-04,-0.0139842,-0.0138405,-0.00842606,-0.0163928,-0.0169255,-0.029105,-0.0312004,-0.0239845,-0.0103526
8.00E-04,-0.0167231,-0.014206,-0.00979349,-0.0190505,-0.0132221,-0.0346348,-0.034234,-0.0239809,-0.0141109
8.50E-04,-0.0217945,-0.0152878,-0.0101992,-0.0181094,-0.0110968,-0.0380538,-0.0353853,-0.0207908,-0.0201196
9.00E-04,-0.0245189,-0.0169272,-0.011269,-0.0149299,-0.0120045,-0.0375656,-0.0336678,-0.0161778,-0.0245764
9.50E-04,-0.0244129,-0.0194004,-0.0146098,-0.0115235,-0.0142205,-0.0375568,-0.0318541,-0.0150681,-0.025768
0.001,-0.0224119,-0.0209025,-0.019354,-0.010774,-0.0155527,-0.0389125,-0.0311885,-0.0176985,-0.0256024
0.00105,-0.0197368,-0.0199018,-0.0232187,-0.0127851,-0.0168727,-0.0372422,-0.0292587,-0.0211813,-0.0246819
0.0011,-0.0178676,-0.0190407,-0.0241081,-0.0154448,-0.0178861,-0.0324934,-0.024317,-0.0228924,-0.0229767
0.00115,-0.0165361,-0.0209663,-0.0233921,-0.0186135,-0.0172748,-0.0299286,-0.0187295,-0.0219413,-0.0213258
0.0012,-0.0152415,-0.0231512,-0.0210737,-0.0221093,-0.0157631,-0.0301932,-0.0149211,-0.0199151,-0.019934
0.00125,-0.0145691,-0.0251496,-0.0191589,-0.0251003,-0.0136027,-0.0306165,-0.0161836,-0.0204707,-0.0198545
0.0013,-0.0167428,-0.0279719,-0.0211143,-0.0253644,-0.0112238,-0.0301,-0.022195,-0.0247816,-0.0204684
0.00135,-0.0214987,-0.0308657,-0.026588,-0.022982,-0.00938024,-0.0291507,-0.02682,-0.0306354,-0.0227142
0.0014,-0.0264224,-0.0306077,-0.031972,-0.0192284,-0.0108827,-0.0295461,-0.0277912,-0.0367212,-0.0271458
0.00145,-0.0287729,-0.0266963,-0.0337314,-0.0161082,-0.0167035,-0.0308017,-0.0265013,-0.0412376,-0.0320325
0.0015,-0.0289221,-0.0224049,-0.0327997,-0.0158362,-0.0238792,-0.0317737,-0.0262033,-0.0425759,-0.0343422
0.00155,-0.0275998,-0.0198996,-0.0309179,-0.0182947,-0.0289035,-0.0322028,-0.0286231,-0.0399907,-0.0333508
0.0016,-0.0232686,-0.0196992,-0.0284671,-0.0220999,-0.0299068,-0.0322174,-0.0321237,-0.0362584,-0.0328993
0.00165,-0.0183945,-0.0190997,-0.0259236,-0.0246083,-0.0286262,-0.0308616,-0.0351367,-0.0342077,-0.0346805
0.0017,-0.0159367,-0.0189408,-0.02564,-0.0245406,-0.0250588,-0.0302228,-0.0375165,-0.0338083,-0.0368292
0.00175,-0.0160646,-0.020503,-0.0271198,-0.0221876,-0.0199889,-0.0318634,-0.0384016,-0.034643,-0.0357962
0.0018,-0.0165476,-0.0222997,-0.0273483,-0.0200596,-0.0149544,-0.0320815,-0.0368434,-0.0337273,-0.0317324
0.00185,-0.0157645,-0.0233892,-0.0255822,-0.0205502,-0.0110898,-0.029104,-0.0362187,-0.0310285,-0.0265422
0.0019,-0.0148935,-0.0238339,-0.0217885,-0.0224048,-0.00966917,-0.0252166,-0.0366302,-0.0290526,-0.0221016
0.00195,-0.015843,-0.0239131,-0.0174272,-0.0231481,-0.0105967,-0.0243739,-0.0351128,-0.0297061,-0.0218504
0.002,-0.0186345,-0.021928,-0.0144747,-0.0202976,-0.012869,-0.0250426,-0.0317852,-0.0321838,-0.0262458
0.00205,-0.020538,-0.0183058,-0.0142824,-0.0149722,-0.0148302,-0.0249078,-0.0301531,-0.0351942,-0.0314793
0.0021,-0.0224568,-0.0145752,-0.0163486,-0.0118542,-0.0182421,-0.0239083,-0.0312759,-0.0375782,-0.0336764
0.00215,-0.0255864,-0.0123844,-0.0178273,-0.0135385,-0.0223629,-0.0219765,-0.0317213,-0.0365707,-0.0328185
0.0022,-0.0284978,-0.0122628,-0.0173003,-0.0160739,-0.0244874,-0.0197999,-0.0303465,-0.0329061,-0.0302964
0.00225,-0.0302696,-0.0141165,-0.0150666,-0.0172197,-0.0236714,-0.0179312,-0.0277046,-0.0295679,-0.0273641
0.0023,-0.0297077,-0.0175717,-0.0134653,-0.0189732,-0.0205722,-0.0177098,-0.0265959,-0.0294479,-0.0255962
0.00235,-0.0264142,-0.0198811,-0.0130838,-0.0194795,-0.0187986,-0.0181042,-0.0271228,-0.0310611,-0.0254416
0.0024,-0.0221545,-0.0198038,-0.0144508,-0.0184718,-0.0202925,-0.0185375,-0.0259316,-0.0302419,-0.0283353
0.00245,-0.0214332,-0.0183068,-0.0168444,-0.0174438,-0.0236769,-0.0194677,-0.0218895,-0.026578,-0.0327222
0.0025,-0.0243618,-0.0170965,-0.0182998,-0.0178209,-0.0249831,-0.0212128,-0.0192138,-0.0229401,-0.0358457
0.00255,-0.0266147,-0.0149611,-0.018002,-0.0198191,-0.0234896,-0.0238866,-0.0222025,-0.0230124,-0.0362465
0.0026,-0.0259005,-0.011561,-0.0151073,-0.0217776,-0.0213853,-0.0262592,-0.0270833,-0.0256739,-0.034508
0.00265,-0.021921,-0.0120821,-0.00970206,-0.0221492,-0.0202543,-0.0290033,-0.029359,-0.0271647,-0.0323077
0.0027,-0.0161989,-0.0174128,-0.00453696,-0.0214785,-0.0198453,-0.03167,-0.0286693,-0.0259905,-0.0292468
0.00275,-0.0111062,-0.0210261,-0.00384705,-0.0217863,-0.018842,-0.0336054,-0.0283032,-0.0245091,-0.0258677
0.0028,-0.00967503,-0.0202187,-0.00602326,-0.0223341,-0.0183822,-0.0340419,-0.029985,-0.0246082,-0.023869
0.00285,-0.0126506,-0.0193956,-0.00766852,-0.0211142,-0.0179625,-0.0327016,-0.0313256,-0.0265187,-0.0245299
0.0029,-0.0190362,-0.018431,-0.0078196,-0.0184037,-0.0169798,-0.0303343,-0.0316559,-0.0292535,-0.0256846
0.00295,-0.0247738,-0.0153827,-0.00707331,-0.0166556,-0.0151345,-0.0260055,-0.0315088,-0.0307135,-0.0256411
0.003,-0.0250747,-0.0136106,-0.00735673,-0.0160183,-0.0134385,-0.0201735,-0.0322166,-0.0319736,-0.0253249
0.00305,-0.0212156,-0.015167,-0.0111051,-0.0155405,-0.0136094,-0.0166561,-0.0319844,-0.0330194,-0.0266742
0.0031,-0.0175755,-0.0182542,-0.0176034,-0.0146923,-0.014793,-0.0183213,-0.0300434,-0.0339205,-0.0304143
0.00315,-0.0165333,-0.0200425,-0.0220896,-0.0145578,-0.0150933,-0.0207949,-0.0293636,-0.0361338,-0.0342704
0.0032,-0.0176266,-0.019238,-0.0227648,-0.0164242,-0.0130751,-0.0209603,-0.0302683,-0.0379411,-0.0363761
0.00325,-0.0214905,-0.0162572,-0.0218631,-0.0181773,-0.0110371,-0.020735,-0.0304317,-0.0361672,-0.0352886
0.0033,-0.0263309,-0.0135224,-0.022701,-0.0192365,-0.0108482,-0.0202112,-0.0270781,-0.0322854,-0.032291
0.00335,-0.0279626,-0.0130207,-0.0258822,-0.0211891,-0.0123969,-0.0186447,-0.0226262,-0.0327068,-0.0306932
0.0034,-0.0247499,-0.0142656,-0.029251,-0.0227444,-0.0144256,-0.0176869,-0.0219344,-0.0366475,-0.0313472
0.00345,-0.0181333,-0.0159318,-0.0309177,-0.0196401,-0.0156245,-0.0192367,-0.0237187,-0.0394369,-0.0315529
0.0035,-0.0128001,-0.014925,-0.0282622,-0.013842,-0.0173806,-0.0218939,-0.0216046,-0.040662,-0.0307135
0.00355,-0.0123807,-0.0114126,-0.0230732,-0.0134443,-0.0199079,-0.0250282,-0.0155973,-0.0418819,-0.0317239
0.0036,-0.0163098,-0.00957145,-0.019024,-0.0184217,-0.0223399,-0.0265492,-0.0119769,-0.0433637,-0.0330565
0.00365,-0.0203616,-0.0132069,-0.0175097,-0.0218611,-0.0225643,-0.0259022,-0.012866,-0.042028,-0.0316942
0.0037,-0.0224369,-0.0202626,-0.017239,-0.0201337,-0.0205459,-0.0258018,-0.0156472,-0.0373265,-0.0286519
0.00375,-0.0217005,-0.0259805,-0.016004,-0.0161048,-0.0173843,-0.0267096,-0.0179592,-0.0324673,-0.0271218
0.0038,-0.0182922,-0.0280328,-0.0149296,-0.0145828,-0.0158385,-0.0279682,-0.0218708,-0.0309899,-0.0279461
0.00385,-0.016147,-0.0247055,-0.0152422,-0.0164481,-0.0180952,-0.0287052,-0.0267846,-0.0330353,-0.0299473
0.0039,-0.0176596,-0.0201721,-0.0157006,-0.0181356,-0.0198883,-0.0285184,-0.0281118,-0.0355379,-0.0317769
0.00395,-0.0210338,-0.0212615,-0.015128,-0.0171493,-0.0172106,-0.0265833,-0.0249915,-0.0355412,-0.0308391
